,id,bot_score
290204,1500865888270286848,0.16
290227,1500866892680077312,0.09
290242,1500867523088113664,0.06
290279,1500869052616609792,0.18
290290,1500869785181212672,0.37
290330,1500872440867663872,0.63
290354,1500873664887234560,0.73
290367,1500874281533812736,0.73
290397,1500875977613795328,0.21
290428,1500877816107175936,0.08
290429,1500877904879800320,0.21
290443,1500878716247101440,0.7000000000000001
290460,1500880193891840000,0.17
290466,1500880413220294656,0.19
290467,1500880414281449472,0.1
290470,1500880489762197504,0.27
290481,1500881219701329920,0.67
290485,1500881477026074624,0.27
290492,1500882173532205056,0.55
290518,1500883502791016448,0.0
290534,1500884369883516928,0.18
290545,1500885151026274304,0.14
290550,1500885479390007296,0.78
290551,1500885564056297472,0.28
290563,1500886388706787328,0.07
290566,1500886467627077632,0.03
290585,1500887258945228800,0.28
290607,1500888486395609088,0.78
290621,1500889075506716672,0.14
290623,1500889206909984768,0.26
290627,1500889351131213824,0.0
290631,1500889558904356864,0.24
290684,1500891286353559552,0.07
290704,1500892066867343360,0.11
290777,1500895035369402368,0.18
290794,1500895560722702336,0.79
290822,1500896918158954496,0.27
290878,1500899871783534592,0.12
290888,1500900388593025024,0.23
290906,1500901133639983104,0.18
290931,1500902134518370304,0.33
290944,1500902865727934464,0.32
290987,1500904597522636800,0.25
291000,1500905287204679680,0.28
291002,1500905374085431296,0.85
291073,1500908285540675584,0.23
291101,1500909204365840384,0.30000000000000004
291141,1500911421684531200,0.04
291252,1500915373654171648,0.58
291258,1500915624616562688,0.99
291310,1500917953449144320,0.24
291338,1500918930180878336,0.77
291348,1500919606927577088,0.77
291355,1500919758903910400,0.2
291370,1500920296634818560,0.22
291402,1500921715739738112,0.0
291408,1500922022641029120,0.06
291411,1500922096041578496,0.08
291420,1500922345661341696,0.77
291425,1500922492755529728,0.15
291436,1500923211474735104,0.08
291447,1500923681714978816,0.23
291480,1500925214242312192,0.17
291506,1500926466674294784,0.78
291522,1500927350178926592,0.05
291524,1500927469620187136,0.66
291568,1500930030100094976,0.88
291588,1500931374353575936,0.88
291592,1500931640343805952,0.07
291664,1500936243181658112,0.31
291704,1500939014806802432,0.26
291711,1500939304796925952,0.05
291714,1500939509084602368,0.6000000000000001
291724,1500940211622137856,0.6000000000000001
291746,1500941234826842112,0.63
291855,1500947909096923136,0.07
291857,1500948143315337216,0.1
291904,1500950275212857344,0.1
291962,1500953124827189248,0.05
291981,1500953998870081536,0.26
291990,1500954445508714496,0.56
292034,1500957812519669760,0.21
292114,1500965710742589440,0.55
292163,1500971754788777984,0.14
292164,1500971861446119424,0.24
292168,1500972339265261568,0.27
292191,1500974387222093824,0.21
292215,1500977651812552704,0.13
292222,1500978226914643968,0.03
292245,1500981567258345472,0.11
292247,1500981595775328256,0.23
292253,1500982634322841600,0.11
292260,1500983623520256000,0.29
292264,1500984087540076544,0.32
292280,1500985554640375808,0.05
292290,1500986429152841728,0.18
292324,1500989424699596800,0.29
292342,1500990404384239616,0.29
292346,1500990855636656128,0.68
292373,1500993511553916928,0.02
292390,1500995395178344448,0.13
292397,1500996270445547520,0.08
292412,1500997611750248448,0.21
292416,1500998018325434368,0.13
292421,1500998894234193920,0.21
292423,1500999139169284096,0.59
292507,1501005151452241920,0.78
292534,1501008036688584704,0.17
292542,1501009090155200512,0.14
292560,1501011312834330624,0.28
292585,1501013922152960000,0.64
292636,1501019284096655360,0.45
292649,1501020611761815552,0.27
292651,1501020775121231872,0.89
292659,1501021806597083136,0.08
292685,1501024909392510976,0.09
292687,1501025169267216384,0.05
292691,1501025570057973760,0.93
292701,1501026726952017920,0.07
292736,1501029272617689088,0.25
292771,1501032815990910976,0.08
292780,1501033352962490368,0.04
292782,1501033443550896128,0.14
292881,1501041917672493056,0.2
292885,1501042261760557056,0.13
292888,1501042678598938624,0.13
292923,1501046093047824384,0.01
292945,1501047887098257408,0.25
292955,1501048287557685248,0.25
292990,1501050198461661184,0.14
293022,1501052576527433728,0.39
293032,1501053214015332352,0.06
293033,1501053271221358592,0.08
293060,1501055741985116160,0.38
293086,1501057158594576384,0.04
293089,1501057351897559040,0.08
293132,1501060323545010176,0.05
293151,1501061428278480896,0.89
293176,1501062784146046976,0.11
293208,1501064505769533440,0.27
293230,1501065676663963648,0.27
293314,1501072594258309120,0.58
293341,1501074969865846784,0.28
293359,1501076058518573056,0.07
293372,1501076729754189824,0.03
293378,1501077197569753088,0.28
293411,1501079167667867648,0.28
293417,1501079746708344832,0.30000000000000004
293439,1501081068077662208,0.05
293465,1501082830243504128,0.04
293476,1501083966253592576,0.63
293482,1501084582371811328,0.09
293491,1501085744877633536,0.42
293495,1501085941645066240,0.84
293521,1501087931850756096,0.07
293525,1501088286537707520,0.41000000000000003
293545,1501090512345915392,0.0
293549,1501090865753858048,0.34
293550,1501090899937443840,0.15
293552,1501091149381050368,0.17
293565,1501091855689302016,0.18
293575,1501092311027318784,0.55
293593,1501093474900140032,0.25
293600,1501093766731608064,0.08
293601,1501093773891280896,0.27
293606,1501094020306509824,0.41000000000000003
293616,1501094569072414720,0.9400000000000001
293626,1501095297946210304,0.1
293627,1501095332985425920,0.26
293641,1501096247989608448,0.03
293678,1501099201123414016,0.03
293709,1501101269238546432,0.09
293758,1501104207406899200,0.9500000000000001
293760,1501104296384884736,0.38
293774,1501105537911750656,0.55
293782,1501106182987350016,0.55
293788,1501106734664130560,0.55
293792,1501107075019345920,0.55
293806,1501108460397735936,0.25
293807,1501108592723873792,0.05
293833,1501109967092592640,0.04
293840,1501110280285310976,0.17
293878,1501111887093649408,0.09
293885,1501112419766046720,0.04
293896,1501113103165046784,0.30000000000000004
293897,1501113119309176832,0.05
293907,1501113598663282688,0.28
293915,1501114233886494720,0.23
293922,1501114565291089920,0.7000000000000001
293943,1501115968369668096,0.27
293947,1501116354036113408,0.77
293953,1501116832111022080,0.48
293964,1501118173701103616,0.04
293987,1501119770225045504,0.25
293988,1501119987926409216,0.01
294022,1501121977003786240,0.34
294025,1501122103029944320,0.12
294026,1501122121434828800,0.18
294070,1501124742102847488,0.75
294073,1501124857588817920,0.37
294080,1501125473363185664,0.18
294114,1501127814799581184,0.17
294116,1501127912816263168,0.05
294126,1501128372432564224,0.55
294129,1501128455160840192,0.1
294132,1501128613718020096,0.08
294159,1501130658403405824,0.38
294174,1501131985921662976,0.16
294200,1501134451019067392,0.12
294202,1501134524516044800,0.49
294209,1501135281223004160,0.09
294223,1501136184592015360,0.34
294226,1501136417661276160,0.68
294235,1501137137386737664,0.42
294237,1501137279712063488,0.15
294255,1501138348626350080,0.1
294257,1501138438791258112,0.18
294263,1501138872457207808,0.16
294273,1501139612223164416,0.77
294309,1501141692011155456,0.05
294334,1501143663962824704,0.32
294346,1501144431596089344,0.27
294365,1501146116762791936,0.43
294380,1501147013978935296,0.43
294398,1501147505974976512,0.43
294403,1501147758845370368,0.13
294412,1501148282281730048,0.12
294418,1501148397184630784,0.18
294420,1501148438154850304,0.43
294422,1501148530886459392,0.43
294435,1501149096861569024,0.77
294477,1501149976700751872,0.16
294484,1501150098776072192,0.03
294496,1501150469800009728,0.16
294505,1501150675874451456,0.16
294506,1501150846922498048,0.17
294542,1501152929671266304,0.06
294570,1501155766367043584,0.09
294603,1501158323588112384,0.29
294608,1501158680250699776,0.34
294635,1501160050844389376,0.27
294647,1501160707534254080,0.25
294648,1501160707555217408,0.25
294657,1501161211563589632,0.29
294663,1501161777295462400,0.22
294669,1501162488326496256,0.24
294677,1501162938605867008,0.19
294705,1501165008516001792,0.27
294712,1501165660256468992,0.13
294742,1501167978737549312,0.22
294744,1501168309357756416,0.17
294760,1501169621092782080,0.2
294771,1501170469533372416,0.2
294772,1501170487720054784,0.26
294775,1501170746206347264,0.25
294776,1501170762241220608,0.18
294790,1501172105936785408,0.11
294793,1501172300439179264,0.23
294796,1501172552881905664,0.0
294818,1501174435000516608,0.38
294837,1501175436059025408,0.18
294838,1501175483827900416,0.58
294857,1501177101248090112,0.08
294860,1501177259855646720,0.25
294866,1501177998535495680,0.15
294870,1501178261887647744,0.35000000000000003
294884,1501179074596720640,0.06
294885,1501179170692513792,0.06
294922,1501182733837639680,0.64
294961,1501185002792538112,0.12
294963,1501185113534746624,0.18
294974,1501186184046854144,0.12
295009,1501189056020897792,0.33
295012,1501189207473205248,0.33
295014,1501189407629615104,0.33
295026,1501190224072036352,0.25
295033,1501190399578320896,0.27
295050,1501191491493969920,0.41000000000000003
295055,1501191608800358400,0.30000000000000004
295063,1501191968470310912,0.33
295075,1501192625105244160,0.32
295080,1501192900759093248,0.32
295081,1501192943201312768,0.12
295092,1501193408899022848,0.28
295093,1501193455653036032,0.25
295116,1501194704226250752,0.32
295117,1501194716393525248,0.12
295125,1501195098591223808,0.37
295130,1501195323192004608,0.46
295131,1501195492788776960,0.2
295145,1501196487887233024,0.07
295146,1501196526676283392,0.7000000000000001
295162,1501197436806705152,0.09
295173,1501197921580027904,0.73
295177,1501197980493398016,0.27
295180,1501198134734589952,0.35000000000000003
295195,1501198672784424960,0.32
295198,1501198783434338304,0.32
295203,1501198989924139008,0.32
295205,1501199062280056832,0.32
295208,1501199122358964224,0.89
295224,1501199928734986240,0.11
295234,1501200237464981504,0.03
295237,1501200272378507264,0.28
295278,1501203028086603776,0.26
295283,1501203474205265920,0.7000000000000001
295298,1501204671511281664,0.33
295319,1501206066595610624,0.76
295327,1501206699264421888,0.04
295332,1501207001468178432,0.05
295339,1501207286697676800,0.11
295352,1501208061096169472,0.21
295359,1501208660453773312,0.35000000000000003
295370,1501209053233618944,0.13
295371,1501209073282396160,0.14
295381,1501209482684153856,0.88
295384,1501209534752296960,0.25
295405,1501211016482672640,0.49
295427,1501212243027013632,0.2
295432,1501212711975550976,0.16
295436,1501213242420776960,0.49
295445,1501213730201292800,0.9
295454,1501214322491592704,0.11
295459,1501214502066528256,0.34
295460,1501214503442305024,0.28
295469,1501215182911152128,0.43
295510,1501218133725827072,0.18
295546,1501220477058129920,0.86
295552,1501220610655100928,0.33
295620,1501224065801285632,0.04
295621,1501224111237853184,0.49
295635,1501224798566817792,0.49
295654,1501225628708012032,0.35000000000000003
295665,1501226350157656064,0.11
295669,1501226603283910656,0.24
295671,1501226685169307648,0.19
295709,1501229614316011520,0.35000000000000003
295711,1501229716111761408,0.7000000000000001
295715,1501229938946371584,0.25
295718,1501230112687095808,0.16
295779,1501234147251081216,0.04
295783,1501234290545287168,0.07
295784,1501234363928768512,0.07
295787,1501234443184447488,0.07
295795,1501234990167871488,0.25
295813,1501235824586756096,0.18
295864,1501240391311540224,0.23
295876,1501241254083891200,0.8200000000000001
295879,1501241404680511488,0.21
295881,1501241473781673984,0.12
295895,1501242559716216832,0.8200000000000001
295914,1501243952585969664,0.24
295922,1501244438269599744,0.03
295941,1501246052996767744,0.61
295946,1501246221142433792,0.28
295954,1501246751889674240,0.41000000000000003
295955,1501246838753611776,0.68
295956,1501246875265118208,0.03
295972,1501247923157299200,0.04
296011,1501251404882665472,0.25
296030,1501252689044262912,0.49
296032,1501252748846661632,0.28
296039,1501253250795905024,0.63
296043,1501253503699718144,0.36
296045,1501253620313907200,0.28
296049,1501254232845930496,0.2
296051,1501254381252997120,0.09
296074,1501256370959663104,0.33
296080,1501256740406448128,0.68
296084,1501256860187480064,0.68
296133,1501260882692739072,0.25
296191,1501263674287157248,0.86
296224,1501266231889903616,0.14
296227,1501266411871744000,0.09
296241,1501267300040675328,0.2
296262,1501269352846299136,0.23
296263,1501269397003976704,0.15
296293,1501271590817964032,0.17
296339,1501275143603113984,0.7000000000000001
296357,1501276563916132352,0.7000000000000001
296377,1501278442653896704,0.24
296423,1501280918207565824,0.30000000000000004
296424,1501280957206175744,0.54
296443,1501281935439577088,0.25
296478,1501284067181957120,0.22
296489,1501284910870450176,0.05
296494,1501285405890527232,0.07
296496,1501285550581374976,0.05
296508,1501286400838283264,0.7000000000000001
296513,1501286506320830464,0.7000000000000001
296514,1501286559332638720,0.7000000000000001
296538,1501288176979226624,0.71
296539,1501288186919620608,0.09
296549,1501288773098905600,0.56
296564,1501290063262466048,0.63
296571,1501291034000695296,0.06
296590,1501292886125690880,0.28
296609,1501294802465345536,0.18
296629,1501296287731257344,0.63
296670,1501298939890307072,0.28
296687,1501300136798048256,0.63
296717,1501302623432941568,0.25
296743,1501304850218377216,0.17
296772,1501307822008528896,0.08
296796,1501310099704406016,0.1
296806,1501311276898828288,0.23
296807,1501311298298163200,0.23
296811,1501311477285900288,0.23
296812,1501311490921537536,0.23
296813,1501311508051120128,0.23
296814,1501311528372293632,0.23
296833,1501313914340061184,0.1
296904,1501320922191609856,0.28
296915,1501322060009807872,0.28
296954,1501325901711097856,0.07
296956,1501325919327338496,0.7000000000000001
296988,1501329348716019712,0.7000000000000001
296991,1501329605193576448,0.7000000000000001
297015,1501331945330032640,0.09
297053,1501337470058778624,0.28
297055,1501337534139351040,0.18
297063,1501338486397353984,0.1
297094,1501341713419456512,0.62
297117,1501344627735027712,0.30000000000000004
297151,1501348853668356096,0.18
297159,1501349679308570624,0.02
297165,1501350144209342464,0.59
297213,1501355002144641024,0.09
297248,1501358567084937216,0.7000000000000001
297254,1501359044736569344,0.7000000000000001
297256,1501359108146044928,0.7000000000000001
297290,1501363509757681664,0.7000000000000001
297331,1501368906966974464,0.25
297371,1501373843994259456,0.09
297374,1501374104422662144,0.6000000000000001
297385,1501375296150204416,0.04
297413,1501377782806425600,0.09
297418,1501378809030795264,0.1
297476,1501384897406980096,0.33
297482,1501385534987390976,0.1
297496,1501386670578581504,0.48
297512,1501388155278090240,0.63
297513,1501388194138492928,0.12
297519,1501388670275780608,0.1
297547,1501391736446373888,0.29
297553,1501392170380525568,0.34
297587,1501394837991346176,0.1
297589,1501394896313528320,0.04
297612,1501397690281828352,0.19
297615,1501398014208131072,0.36
297619,1501398190134022144,0.78
297630,1501399057398628352,0.8200000000000001
297636,1501399359463776256,0.64
297642,1501399961279336448,0.25
297665,1501402257396727808,0.19
297685,1501404840802533376,0.32
297687,1501405132654845952,0.21
297708,1501407703201161216,0.08
297715,1501408671628242944,0.25
297741,1501412669441462272,0.8200000000000001
297775,1501416045609107456,0.34
297828,1501420834371506176,0.75
297832,1501421050042609664,0.75
297852,1501422102540595200,0.34
297872,1501424079047376896,0.27
297916,1501429907330580480,0.2
297952,1501433625572777984,0.13
297957,1501434071422930944,0.25
297962,1501434472755269632,0.1
297973,1501435683445035008,0.12
297984,1501436828393656320,0.03
297985,1501436860547366912,0.15
298025,1501439906924535808,0.4
298036,1501440492134932480,0.27
298044,1501440892233605120,0.4
298054,1501441251014770688,0.37
298055,1501441290642153472,0.4
298069,1501442001115430912,0.02
298073,1501442121051504640,0.4
298082,1501442553056481280,0.08
298093,1501442950999339008,0.18
298103,1501443646188576768,0.12
298117,1501444702029107200,0.08
298173,1501448452366127104,0.32
298196,1501450470388379648,0.33
298205,1501451198720794624,0.23
298222,1501452181114863616,0.33
298232,1501452852962770944,0.33
298236,1501453160304549888,0.33
298247,1501453901886676992,0.75
298269,1501455434078580736,0.21
298313,1501458027307798528,0.34
298337,1501459277868851200,0.1
298356,1501461053183455232,0.09
298363,1501461922482323456,0.05
298397,1501464106477490176,0.19
298470,1501468873727840256,0.28
298498,1501470369831878656,0.36
298519,1501472193775128576,0.77
298525,1501472781967446016,0.12
298537,1501473680270020608,0.9
298553,1501475709830971392,0.11
298556,1501475907000750080,0.29
298564,1501476471084355584,0.14
298575,1501477514673373184,0.02
298588,1501479022475505664,0.26
298592,1501479354546675712,0.77
298602,1501479767421464576,0.03
298634,1501482095331450880,0.7000000000000001
298636,1501482203942952960,0.0
298641,1501482666176229376,0.0
298668,1501484120828002304,0.08
298690,1501485808313937920,0.15
298716,1501488201793478656,0.8200000000000001
298732,1501489179321982976,0.05
298752,1501490566814736384,0.41000000000000003
298784,1501493439862607872,0.07
298786,1501493526357368832,0.11
298796,1501494605002407936,0.18
298809,1501495529749946368,0.48
298815,1501496210070376448,0.06
298834,1501497786659119104,0.7000000000000001
298861,1501500387161001984,0.06
298877,1501501322377728000,0.13
298914,1501504879595950080,0.29
298917,1501505048450416640,0.37
298921,1501505259146985472,0.9400000000000001
298931,1501506036582158336,0.34
298941,1501506998873243648,0.41000000000000003
298952,1501507774324387840,0.19
298955,1501507918180536320,0.34
298959,1501508097344430080,0.49
298964,1501508428908302336,0.04
298970,1501508758253584384,0.43
298977,1501509357720190976,0.49
298978,1501509427052314624,0.49
298983,1501510256517849088,0.35000000000000003
298991,1501510866260353024,0.49
299012,1501512815290503168,0.49
299014,1501512887495696384,0.1
299021,1501513348516655104,0.49
299034,1501513896124993536,0.49
299064,1501515184636112896,0.49
299072,1501516135661019136,0.29
299085,1501517185964916736,0.25
299086,1501517198812143616,0.25
299096,1501517637162913792,0.29
299123,1501519071229235200,0.31
299126,1501519285952335872,0.30000000000000004
299133,1501519684486762496,0.29
299138,1501519875181019136,0.79
299139,1501519927915786240,0.24
299142,1501520072711544832,0.25
299152,1501521246667694080,0.18
299154,1501521331103444992,0.03
299164,1501522248456417280,0.28
299175,1501523199972061184,0.41000000000000003
299190,1501524234643943424,0.41000000000000003
299210,1501525860322619392,0.27
299213,1501526080632598528,0.27
299238,1501527930169614336,0.12
299240,1501528056179134464,0.27
299267,1501529637863948288,0.28
299280,1501530755645775872,0.06
299281,1501530846330822656,0.64
299286,1501531144126353408,0.19
299340,1501536157284376576,0.55
299348,1501536989446909952,0.18
299350,1501537155478433792,0.11
299367,1501538627209379840,0.11
299373,1501539101102809088,0.08
299382,1501539793947308032,0.11
299387,1501540132339519488,0.11
299394,1501540477501419520,0.12
299400,1501541302911090688,0.22
299420,1501543077143527424,0.27
299424,1501543287118827520,0.5700000000000001
299441,1501544718777393152,0.29
299449,1501545550981783552,0.32
299451,1501545755735171072,0.64
299458,1501546385556000768,0.16
299460,1501546747138613248,0.64
299473,1501548073465655296,0.18
299485,1501549332641767424,0.05
299512,1501551390426075136,0.18
299513,1501551408188989440,0.08
299538,1501553101685231616,0.12
299545,1501553633862823936,0.64
299549,1501553947479359488,0.31
299552,1501554089280393216,0.31
299557,1501554538305703936,0.29
299559,1501554698188431360,0.11
299561,1501554829839454208,0.31
299566,1501555343947706368,0.08
299568,1501555420141428736,0.18
299574,1501555939018686464,0.28
299591,1501556933962072064,0.03
299594,1501557183208587264,0.29
299601,1501557899193061376,0.22
299603,1501557937214427136,0.38
299610,1501558670940909568,0.28
299635,1501559618488569856,0.14
299649,1501560162133458944,0.36
299651,1501560277162082304,0.07
299656,1501560498478792704,0.28
299657,1501560523305152512,0.27
299660,1501560703005741056,0.11
299693,1501563677870530560,0.28
299699,1501564244814405632,0.18
299712,1501565086011473920,0.28
299742,1501567275970793472,0.12
299749,1501567939820019712,0.64
299764,1501568471947264000,0.05
299780,1501570327415070720,0.24
299785,1501570762053935104,0.09
299787,1501570825727655936,0.2
299840,1501574807577513984,0.73
299856,1501575645918289920,0.22
299862,1501575944347131904,0.03
299868,1501576544686428160,0.11
299869,1501576576990916608,0.18
299885,1501578381195812864,0.2
299889,1501578533939732480,0.59
299892,1501578692287467520,0.03
299902,1501579423614582784,0.31
299915,1501580609231421440,0.63
299920,1501581067249233920,0.48
299924,1501581365107646464,0.18
299942,1501582917901840384,0.16
299947,1501583379178917888,0.06
299960,1501584260196614144,0.18
299966,1501584564250202112,0.07
299999,1501586633635897344,0.28
300003,1501586867954798592,0.12
300008,1501587267512590336,0.09
300025,1501588455826067456,0.28
300034,1501589388077285376,0.28
300039,1501589770136342528,0.11
300040,1501589879305785344,0.31
300045,1501590634934718464,0.09
300059,1501591732252819456,0.16
300095,1501594022812520448,0.56
300096,1501594121860964352,0.07
300120,1501595475320848384,0.11
300146,1501598005702627328,0.28
300152,1501598368090447872,0.22
300156,1501598684420935680,0.28
300165,1501599282834649088,0.33
300166,1501599336211357696,0.28
300182,1501600621224656896,0.31
300190,1501601546106118144,0.2
300205,1501602593604194304,0.2
300230,1501603367688159232,0.17
300236,1501603757594918912,0.4
300250,1501604614042497024,0.46
300259,1501605484847153152,0.21
300274,1501606706861821952,0.25
300279,1501607042208780288,0.34
300283,1501607482300502016,0.25
300285,1501607535844986880,0.17
300328,1501610674257948672,0.46
300352,1501612545366499328,0.34
300353,1501612598525050880,0.25
300356,1501612815366328320,0.03
300378,1501614697216417792,0.1
300411,1501617435325394944,0.34
300420,1501618282830442496,0.05
300442,1501620256204537856,0.05
300466,1501622125916000256,0.24
300498,1501625616268935168,0.07
300508,1501625830321135616,0.03
300531,1501627295290695680,0.67
300555,1501628690286981120,0.49
300577,1501629972267610112,0.05
300642,1501633852917362688,0.12
300643,1501633865936515072,0.26
300664,1501636279380819968,0.86
300763,1501645114627788800,0.29
300764,1501645186157330432,0.2
300797,1501646805834117120,0.8300000000000001
300815,1501647920139239424,0.2
300846,1501650825302716416,0.29
300873,1501653772887592960,0.7000000000000001
300875,1501653815673724928,0.21
300890,1501654960810856448,0.31
300915,1501658587214532608,0.7000000000000001
300923,1501659234882174976,0.7000000000000001
300953,1501662008651010048,0.25
300954,1501662115270176768,0.03
300967,1501663686422716416,0.24
300986,1501665155108589568,0.0
301090,1501674639038181376,0.52
301092,1501674705878667264,0.29
301097,1501675079628820480,0.52
301098,1501675101489889280,0.7000000000000001
301132,1501677011407974400,0.98
301180,1501681971852120064,0.35000000000000003
301231,1501687065515335680,0.4
301301,1501695742578155520,0.02
301357,1501704050177306624,0.5
301360,1501704328398221312,0.03
301402,1501707484226072576,0.09
301465,1501712948317900800,0.03
301510,1501715176151982080,0.68
301520,1501715958594945024,0.92
301542,1501718379119484928,0.1
301581,1501723368617541632,0.19
301587,1501724162079223808,0.19
301632,1501729740058771456,0.18
301678,1501740484070232064,0.61
301700,1501747502097510400,0.35000000000000003
301708,1501750217267236864,0.17
301715,1501751648888430592,0.4
301718,1501752626609725440,0.17
301722,1501753385862590464,0.17
301732,1501756685651746816,0.38
301733,1501756701304832000,0.28
301737,1501757936250630144,0.31
301745,1501759394010345472,0.33
301748,1501759609941504000,0.31
301764,1501764824983908352,0.7000000000000001
301766,1501764960552042496,0.15
301767,1501765235153129472,0.15
301788,1501770491270365184,0.24
301790,1501770754894942208,0.24
301796,1501771899755712512,0.68
301803,1501773324531093504,0.6000000000000001
301840,1501782973003321344,0.7000000000000001
301842,1501783154696278016,0.7000000000000001
301843,1501783427628085248,0.7000000000000001
301844,1501783578274942976,0.7000000000000001
301858,1501786881599569920,0.87
301871,1501788474550145024,0.36
301881,1501791806903787520,0.13
301894,1501795224204374016,0.29
301904,1501796422735351808,0.23
301953,1501798505706409984,0.11
301977,1501799400020246528,0.38
301978,1501799431129243648,0.33
301992,1501799827449028608,0.41000000000000003
302018,1501802803630690304,0.1
302025,1501803343387185152,0.17
302087,1501810131062956032,0.17
302090,1501810252240625664,0.31
302094,1501810590603530240,0.09
302112,1501812608470560768,0.11
302126,1501814046001143808,0.13
302192,1501818149951447040,0.67
302215,1501819088758312960,0.13
302336,1501828647304548352,0.19
302454,1501834233077280768,0.13
302505,1501836126482534400,0.28
302512,1501836512094212096,0.08
302517,1501836748866953216,0.7000000000000001
302550,1501838820718911488,0.25
302554,1501839001518489600,0.2
302595,1501841140185710592,0.35000000000000003
302615,1501841753804263424,0.35000000000000003
302661,1501843285366788096,0.06
302681,1501843912708837376,0.08
302682,1501843938982133760,0.55
302721,1501845725881286656,0.2
302768,1501849115667357696,0.02
302840,1501853407560278016,0.7000000000000001
302857,1501854145921400832,0.03
302897,1501856814966898688,0.35000000000000003
302907,1501857737189343232,0.23
302916,1501858122603929600,0.07
302964,1501861089675554816,0.7000000000000001
302966,1501861147946983424,0.7000000000000001
302998,1501863302699302912,0.15
303025,1501865401264791552,0.7000000000000001
303027,1501865483099852800,0.7000000000000001
303034,1501865595486318592,0.7000000000000001
303041,1501866023900917760,0.28
303057,1501867249480708096,0.07
303081,1501868930238926848,0.17
303083,1501869200733790208,0.24
303088,1501869415444652032,0.36
303090,1501869577248157696,0.24
303096,1501869809914589184,0.15
303103,1501870492357115904,0.24
303106,1501870609290211328,0.17
303120,1501871959067529216,0.24
303138,1501872932397596672,0.34
303156,1501873890380890112,0.04
303162,1501874393999310848,0.11
303164,1501874492968435712,0.68
303218,1501877843290206208,0.06
303266,1501880956420034560,0.41000000000000003
303268,1501881003635527680,0.21
303289,1501882188081553408,0.24
303297,1501883107393351680,0.15
303298,1501883118512652288,0.0
303300,1501883200725041152,0.06
303346,1501885867715088384,0.07
303428,1501892839130775552,0.13
303429,1501892916125777920,0.1
303451,1501894719667949568,0.35000000000000003
303465,1501896262538473472,0.19
303483,1501897898635808768,0.76
303490,1501898660761718784,0.7000000000000001
303498,1501899417649090560,0.22
303503,1501899508778946560,0.04
303523,1501901106573545472,0.17
303549,1501903707700699136,0.04
303560,1501904281737203712,0.15
303569,1501904783183159296,0.27
303576,1501905493002014720,0.06
303579,1501905619246321664,0.33
303582,1501905905918619648,0.23
303591,1501906688403779584,0.71
303602,1501907968832544768,0.33
303604,1501908095106228224,0.68
303612,1501908465895288832,0.33
303616,1501908575765118976,0.68
303628,1501909372561240064,0.74
303629,1501909550353502208,0.12
303634,1501909921947959296,0.12
303640,1501910863363690496,0.03
303666,1501912570567008256,0.36
303668,1501912688426987520,0.33
303711,1501915621004836864,0.07
303719,1501915778395918336,0.17
303729,1501916320354295808,0.31
303754,1501917571293007872,0.33
303782,1501919442649100288,0.38
303783,1501919454506192896,0.06
303793,1501920120582594560,0.05
303811,1501921654343090176,0.24
303829,1501923033094705152,0.4
303831,1501923329996951552,0.01
303842,1501923975940685824,0.24
303870,1501925119039574016,0.72
303915,1501926713910910976,0.26
303934,1501927879592099840,0.43
303947,1501928785733578752,0.31
303950,1501928834320322560,0.12
303975,1501930434527039488,0.26
303978,1501930727847333888,0.41000000000000003
303987,1501931421086064640,0.21
304014,1501932720154312704,0.22
304018,1501932913180303360,0.05
304042,1501934120691113984,0.4
304084,1501936476585480192,0.05
304113,1501938584189747200,0.77
304131,1501940028733157376,0.9
304147,1501941739590123520,0.25
304175,1501943116638547968,0.01
304185,1501944180154662912,0.64
304201,1501945274712801280,0.19
304208,1501945602543742976,0.13
304226,1501947218319667200,0.01
304246,1501948400916258816,0.42
304249,1501948833181274112,0.1
304255,1501949092490100736,0.1
304275,1501950080907382784,0.63
304277,1501950129049243648,0.09
304300,1501951765175943168,0.61
304311,1501952299232419840,0.12
304315,1501952975308156928,0.32
304335,1501955545141501952,0.05
304355,1501957396825993216,0.28
304383,1501959902901772288,0.7000000000000001
304405,1501961531848036352,0.64
304417,1501962100935176192,0.24
304532,1501966424297910272,0.52
304543,1501966882789863424,0.14
304559,1501967810284687360,0.24
304566,1501968006741733376,0.33
304599,1501969349824983040,0.24
304645,1501972711454691328,0.08
304684,1501975459554381824,0.23
304730,1501977808247181312,0.89
304741,1501978569895030784,0.21
304791,1501981826973319168,0.18
304795,1501982015272411136,0.07
304798,1501982265613635584,0.14
304816,1501983265913196544,0.29
304868,1501986889632522240,0.23
304932,1501989144347783168,0.09
304967,1501992439598485504,0.16
305010,1501994776924758016,0.2
305048,1501998056400556032,0.86
305053,1501998909635596288,0.24
305076,1502000616331218944,0.08
305109,1502003208788619264,0.48
305110,1502003250693869568,0.71
305127,1502004387526307840,0.09
305154,1502006459537760256,0.78
305217,1502012644798066688,0.21
305229,1502013778141007872,0.22
305249,1502015877826297856,0.16
305255,1502016449560387584,0.21
305263,1502017803506917376,0.1
305305,1502020861410304000,0.7000000000000001
305314,1502022026722226176,0.21
305323,1502023539477696512,0.05
305343,1502025854473412608,0.08
305345,1502026059268730880,0.07
305346,1502026178013577216,0.31
305349,1502026556096585728,0.32
305351,1502026621334732800,0.34
305373,1502029008548020224,0.84
305375,1502029191163777024,0.18
