,norigins,nretweets,nquotes,nreplies,ntotal
12705,0,1,0,0,1
12706,0,1,0,0,1
12707,0,1,0,0,1
12708,0,1,0,0,1
12709,0,1,0,0,1
12710,0,1,0,0,1
12711,0,1,0,0,1
12712,0,1,0,0,1
12713,0,1,0,0,1
12714,0,1,0,0,1
12715,0,1,0,0,1
12716,0,1,0,0,1
12717,0,1,0,0,1
12718,0,1,0,0,1
12719,1,0,0,0,1
12720,0,1,0,0,1
12721,0,1,0,0,1
12722,0,1,0,0,1
12723,0,1,0,0,1
12724,0,1,0,0,1
12725,0,1,0,0,1
12726,0,1,0,0,1
12727,0,1,0,0,1
12728,0,1,0,0,1
12729,1,0,0,0,1
12730,0,1,0,0,1
12731,0,1,0,0,1
12732,0,0,1,0,1
12733,0,1,0,0,1
12734,0,1,0,0,1
12735,1,0,0,0,1
12736,0,1,0,0,1
12737,0,1,0,0,1
12738,0,1,0,0,1
12739,0,1,0,0,1
12740,1,0,0,0,1
12741,0,1,0,0,1
12742,0,1,0,0,1
12743,0,1,0,0,1
12744,0,1,0,0,1
12745,0,1,0,0,1
12746,0,1,0,0,1
12747,0,1,0,0,1
12748,0,1,0,0,1
12749,1,0,0,0,1
12750,0,1,0,0,1
12751,1,0,0,0,1
12752,0,1,0,0,1
12753,0,1,0,0,1
12754,0,1,0,0,1
12755,0,1,0,0,1
12756,1,0,0,0,1
12757,0,1,0,0,1
12758,0,1,0,0,1
12759,0,1,0,0,1
12760,0,1,0,0,1
12761,0,1,0,0,1
12762,0,1,0,0,1
12763,0,1,0,0,1
12764,0,1,0,0,1
12765,1,0,0,0,1
12766,0,1,0,0,1
12767,0,1,0,0,1
12768,0,0,0,1,1
12769,0,1,0,0,1
12770,0,1,0,0,1
12771,0,1,0,0,1
12772,0,1,0,0,1
12773,0,1,0,0,1
12774,0,1,0,0,1
12775,0,1,0,0,1
12776,0,1,0,0,1
12777,0,1,0,0,1
12778,0,1,0,0,1
12779,0,1,0,0,1
12780,1,0,0,0,1
12781,0,1,0,0,1
12782,0,1,0,0,1
12783,1,0,0,0,1
12784,0,1,0,0,1
12785,0,1,0,0,1
12786,0,1,0,0,1
12787,0,1,0,0,1
12788,1,0,0,0,1
12789,0,1,0,0,1
12790,0,1,0,0,1
12791,0,1,0,0,1
12792,0,1,0,0,1
12793,0,1,0,0,1
12794,0,1,0,0,1
12795,1,0,0,0,1
12796,0,1,0,0,1
12797,0,1,0,0,1
12798,0,1,0,0,1
12799,0,1,0,0,1
12800,0,1,0,0,1
12801,0,1,0,0,1
12802,0,1,0,0,1
12803,0,1,0,0,1
12804,0,1,0,0,1
12805,0,1,0,0,1
12806,1,0,0,0,1
12807,0,1,0,0,1
12808,0,1,0,0,1
12809,0,1,0,0,1
12810,0,1,0,0,1
12811,1,0,0,0,1
12812,0,1,0,0,1
12813,0,1,0,0,1
12814,0,1,0,0,1
12815,0,1,0,0,1
12816,0,1,0,0,1
12817,0,1,0,0,1
12818,0,1,0,0,1
12819,0,1,0,0,1
12820,0,1,0,0,1
12821,0,1,0,0,1
12822,1,0,0,0,1
12823,0,1,0,0,1
12824,0,1,0,0,1
12825,0,1,0,0,1
12826,0,0,1,0,1
12827,0,1,0,0,1
12828,0,1,0,0,1
12829,1,0,0,0,1
12830,0,1,0,0,1
12831,0,1,0,0,1
12832,0,1,0,0,1
12833,0,1,0,0,1
12834,0,1,0,0,1
12835,0,1,0,0,1
12836,0,1,0,0,1
12837,0,1,0,0,1
12838,0,1,0,0,1
12839,1,0,0,0,1
12840,1,0,0,0,1
12841,0,1,0,0,1
12842,0,1,0,0,1
12843,0,1,0,0,1
12844,0,1,0,0,1
12845,0,1,0,0,1
12846,0,1,0,0,1
12847,0,1,0,0,1
12848,0,1,0,0,1
12849,0,1,0,0,1
12850,0,1,0,0,1
12851,0,1,0,0,1
12852,0,1,0,0,1
12853,0,1,0,0,1
12854,0,1,0,0,1
12855,0,1,0,0,1
12856,0,1,0,0,1
12857,0,0,0,1,1
12858,0,1,0,0,1
12859,0,1,0,0,1
12860,0,1,0,0,1
12861,0,0,1,0,1
12862,0,1,0,0,1
12863,0,1,0,0,1
12864,0,1,0,0,1
12865,0,1,0,0,1
12866,0,1,0,0,1
12867,0,1,0,0,1
12868,0,1,0,0,1
12869,0,1,0,0,1
12870,0,1,0,0,1
12871,0,1,0,0,1
12872,0,1,0,0,1
12873,0,1,0,0,1
12874,1,0,0,0,1
12875,0,1,0,0,1
12876,0,1,0,0,1
12877,0,1,0,0,1
12878,0,1,0,0,1
12879,0,1,0,0,1
12880,0,1,0,0,1
12881,0,1,0,0,1
12882,0,1,0,0,1
12883,0,1,0,0,1
12884,0,1,0,0,1
12885,0,1,0,0,1
12886,0,1,0,0,1
12887,0,1,0,0,1
12888,0,1,0,0,1
12889,0,1,0,0,1
12890,0,1,0,0,1
12891,0,1,0,0,1
12892,0,1,0,0,1
12893,0,1,0,0,1
12894,0,1,0,0,1
12895,0,1,0,0,1
12896,0,0,0,1,1
12897,0,1,0,0,1
12898,0,1,0,0,1
12899,0,1,0,0,1
12900,0,1,0,0,1
12901,0,1,0,0,1
12902,0,1,0,0,1
12903,0,1,0,0,1
12904,0,1,0,0,1
12905,1,0,0,0,1
12906,0,0,1,0,1
12907,0,1,0,0,1
12908,0,1,0,0,1
12909,1,0,0,0,1
12910,0,1,0,0,1
12911,0,0,0,1,1
12912,0,1,0,0,1
12913,0,1,0,0,1
12914,0,1,0,0,1
12915,0,1,0,0,1
12916,0,1,0,0,1
12917,0,1,0,0,1
12918,0,1,0,0,1
12919,0,1,0,0,1
12920,0,1,0,0,1
12921,1,0,0,0,1
12922,0,1,0,0,1
12923,0,1,0,0,1
12924,0,1,0,0,1
12925,0,1,0,0,1
12926,0,1,0,0,1
12927,0,1,0,0,1
12928,0,1,0,0,1
12929,1,0,0,0,1
12930,1,0,0,0,1
12931,0,1,0,0,1
12932,0,1,0,0,1
12933,0,1,0,0,1
12934,0,1,0,0,1
12935,0,1,0,0,1
12936,0,1,0,0,1
12937,0,1,0,0,1
12938,0,1,0,0,1
12939,0,1,0,0,1
12940,0,1,0,0,1
12941,0,1,0,0,1
12942,0,1,0,0,1
12943,0,1,0,0,1
12944,0,1,0,0,1
12945,1,0,0,0,1
12946,0,1,0,0,1
12947,0,1,0,0,1
12948,0,1,0,0,1
12949,1,0,0,0,1
12950,0,1,0,0,1
12951,0,1,0,0,1
12952,1,0,0,0,1
12953,1,0,0,0,1
12954,0,1,0,0,1
12955,0,1,0,0,1
12956,0,1,0,0,1
12957,0,1,0,0,1
12958,0,1,0,0,1
12959,0,1,0,0,1
12960,0,1,0,0,1
12961,0,1,0,0,1
12962,0,1,0,0,1
12963,0,1,0,0,1
12964,0,1,0,0,1
12965,0,1,0,0,1
12966,0,1,0,0,1
12967,0,1,0,0,1
12968,1,0,0,0,1
12969,0,1,0,0,1
12970,0,1,0,0,1
12971,0,1,0,0,1
12972,0,1,0,0,1
12973,0,1,0,0,1
12974,0,1,0,0,1
12975,0,1,0,0,1
12976,0,0,1,0,1
12977,0,1,0,0,1
12978,0,1,0,0,1
12979,0,1,0,0,1
12980,0,1,0,0,1
12981,0,1,0,0,1
12982,0,1,0,0,1
12983,0,1,0,0,1
12984,0,1,0,0,1
12985,0,1,0,0,1
12986,0,1,0,0,1
12987,0,1,0,0,1
12988,0,1,0,0,1
12989,0,1,0,0,1
12990,0,1,0,0,1
12991,0,1,0,0,1
12992,0,1,0,0,1
12993,0,1,0,0,1
12994,0,0,0,1,1
12995,0,1,0,0,1
12996,0,1,0,0,1
12997,0,1,0,0,1
12998,0,1,0,0,1
12999,0,1,0,0,1
13000,1,0,0,0,1
13001,0,1,0,0,1
13002,0,1,0,0,1
13003,0,1,0,0,1
13004,0,1,0,0,1
13005,0,1,0,0,1
13006,0,1,0,0,1
13007,0,1,0,0,1
13008,0,1,0,0,1
13009,0,1,0,0,1
13010,0,1,0,0,1
13011,0,1,0,0,1
13012,0,1,0,0,1
13013,0,0,0,1,1
13014,0,1,0,0,1
13015,0,1,0,0,1
13016,0,1,0,0,1
13017,1,0,0,0,1
13018,0,1,0,0,1
13019,0,1,0,0,1
13020,1,0,0,0,1
13021,0,1,0,0,1
13022,0,1,0,0,1
13023,0,1,0,0,1
13024,0,1,0,0,1
13025,0,1,0,0,1
13026,0,1,0,0,1
13027,0,1,0,0,1
13028,0,1,0,0,1
13029,0,1,0,0,1
13030,0,1,0,0,1
13031,0,1,0,0,1
13032,0,1,0,0,1
13033,0,1,0,0,1
13034,0,1,0,0,1
13035,0,1,0,0,1
13036,0,1,0,0,1
13037,0,1,0,0,1
13038,0,1,0,0,1
13039,0,1,0,0,1
13040,0,1,0,0,1
13041,0,1,0,0,1
13042,0,1,0,0,1
13043,0,1,0,0,1
13044,0,1,0,0,1
13045,0,1,0,0,1
13046,0,1,0,0,1
13047,0,1,0,0,1
13048,0,1,0,0,1
13049,0,1,0,0,1
13050,0,1,0,0,1
13051,0,1,0,0,1
13052,0,1,0,0,1
13053,0,1,0,0,1
13054,0,1,0,0,1
13055,0,1,0,0,1
13056,0,0,1,0,1
13057,1,0,0,0,1
13058,0,1,0,0,1
13059,0,1,0,0,1
13060,0,1,0,0,1
13061,0,1,0,0,1
13062,0,1,0,0,1
13063,0,1,0,0,1
13064,0,1,0,0,1
13065,0,1,0,0,1
13066,0,1,0,0,1
13067,0,1,0,0,1
13068,0,1,0,0,1
13069,0,1,0,0,1
13070,0,1,0,0,1
13071,0,1,0,0,1
13072,0,1,0,0,1
13073,0,1,0,0,1
13074,0,1,0,0,1
13075,1,0,0,0,1
13076,1,0,0,0,1
13077,0,1,0,0,1
13078,0,1,0,0,1
13079,0,1,0,0,1
13080,0,1,0,0,1
13081,0,1,0,0,1
13082,0,1,0,0,1
13083,0,1,0,0,1
13084,0,1,0,0,1
13085,0,1,0,0,1
13086,0,1,0,0,1
13087,0,1,0,0,1
13088,0,1,0,0,1
13089,0,1,0,0,1
13090,1,0,0,0,1
13091,0,1,0,0,1
13092,0,1,0,0,1
13093,0,1,0,0,1
13094,0,1,0,0,1
13095,0,1,0,0,1
13096,0,1,0,0,1
13097,0,1,0,0,1
13098,0,1,0,0,1
13099,0,1,0,0,1
13100,0,1,0,0,1
13101,0,1,0,0,1
13102,0,1,0,0,1
13103,0,1,0,0,1
13104,1,0,0,0,1
13105,0,0,0,1,1
13106,1,0,0,0,1
13107,0,1,0,0,1
13108,0,1,0,0,1
13109,0,1,0,0,1
13110,0,1,0,0,1
13111,0,1,0,0,1
13112,0,1,0,0,1
13113,0,1,0,0,1
13114,0,1,0,0,1
13115,0,1,0,0,1
13116,0,1,0,0,1
13117,0,1,0,0,1
13118,0,1,0,0,1
13119,0,0,1,0,1
13120,0,1,0,0,1
13121,0,1,0,0,1
13122,0,1,0,0,1
13123,0,1,0,0,1
13124,0,1,0,0,1
13125,0,1,0,0,1
13126,1,0,0,0,1
13127,1,0,0,0,1
13128,0,1,0,0,1
13129,0,1,0,0,1
13130,0,1,0,0,1
13131,0,1,0,0,1
13132,0,1,0,0,1
13133,0,1,0,0,1
13134,0,1,0,0,1
13135,0,1,0,0,1
13136,0,1,0,0,1
13137,0,1,0,0,1
13138,0,1,0,0,1
13139,0,1,0,0,1
13140,0,1,0,0,1
13141,1,0,0,0,1
13142,0,0,0,1,1
13143,0,1,0,0,1
13144,0,1,0,0,1
13145,1,0,0,0,1
13146,0,1,0,0,1
13147,1,0,0,0,1
13148,1,0,0,0,1
13149,0,1,0,0,1
13150,1,0,0,0,1
13151,0,1,0,0,1
13152,0,1,0,0,1
13153,0,1,0,0,1
13154,0,1,0,0,1
13155,0,1,0,0,1
13156,0,1,0,0,1
13157,0,1,0,0,1
13158,0,1,0,0,1
13159,0,1,0,0,1
13160,0,1,0,0,1
13161,0,1,0,0,1
13162,0,1,0,0,1
13163,0,1,0,0,1
13164,0,1,0,0,1
13165,0,1,0,0,1
13166,0,1,0,0,1
13167,0,1,0,0,1
13168,0,1,0,0,1
13169,0,1,0,0,1
13170,1,0,0,0,1
13171,0,1,0,0,1
13172,0,1,0,0,1
13173,0,1,0,0,1
13174,0,1,0,0,1
13175,0,1,0,0,1
13176,0,1,0,0,1
13177,0,1,0,0,1
13178,0,1,0,0,1
13179,0,1,0,0,1
13180,0,1,0,0,1
13181,0,1,0,0,1
13182,0,1,0,0,1
13183,0,1,0,0,1
13184,0,1,0,0,1
13185,0,1,0,0,1
13186,0,1,0,0,1
13187,1,0,0,0,1
13188,0,1,0,0,1
13189,0,1,0,0,1
13190,0,1,0,0,1
13191,0,1,0,0,1
13192,0,1,0,0,1
13193,0,1,0,0,1
13194,1,0,0,0,1
13195,0,1,0,0,1
13196,0,1,0,0,1
13197,0,1,0,0,1
13198,0,1,0,0,1
13199,0,1,0,0,1
13200,0,1,0,0,1
13201,0,1,0,0,1
13202,0,1,0,0,1
13203,0,0,0,1,1
13204,0,1,0,0,1
13205,0,1,0,0,1
13206,0,0,0,1,1
13207,0,1,0,0,1
13208,1,0,0,0,1
13209,0,0,1,0,1
13210,0,1,0,0,1
13211,0,1,0,0,1
13212,0,1,0,0,1
13213,0,1,0,0,1
13214,0,1,0,0,1
13215,0,1,0,0,1
13216,0,1,0,0,1
13217,0,1,0,0,1
13218,0,1,0,0,1
13219,0,1,0,0,1
13220,1,0,0,0,1
13221,0,1,0,0,1
13222,0,1,0,0,1
13223,0,1,0,0,1
13224,0,1,0,0,1
13225,0,1,0,0,1
13226,0,1,0,0,1
13227,0,1,0,0,1
13228,0,1,0,0,1
13229,0,1,0,0,1
13230,1,0,0,0,1
13231,0,1,0,0,1
13232,1,0,0,0,1
13233,0,1,0,0,1
13234,1,0,0,0,1
13235,1,0,0,0,1
13236,0,1,0,0,1
13237,0,1,0,0,1
13238,1,0,0,0,1
13239,1,0,0,0,1
13240,0,1,0,0,1
13241,0,0,0,1,1
13242,0,1,0,0,1
13243,0,1,0,0,1
13244,0,1,0,0,1
13245,0,1,0,0,1
13246,0,0,0,1,1
13247,0,1,0,0,1
13248,1,0,0,0,1
13249,0,1,0,0,1
13250,0,1,0,0,1
13251,0,1,0,0,1
13252,1,0,0,0,1
13253,0,1,0,0,1
13254,0,1,0,0,1
13255,0,1,0,0,1
13256,0,1,0,0,1
13257,0,1,0,0,1
13258,0,1,0,0,1
13259,0,1,0,0,1
13260,0,1,0,0,1
13261,0,1,0,0,1
13262,0,1,0,0,1
13263,0,1,0,0,1
13264,0,1,0,0,1
13265,0,1,0,0,1
13266,0,0,1,0,1
13267,0,1,0,0,1
13268,0,1,0,0,1
13269,0,1,0,0,1
13270,0,1,0,0,1
13271,0,1,0,0,1
13272,1,0,0,0,1
13273,0,1,0,0,1
13274,0,1,0,0,1
13275,1,0,0,0,1
13276,0,1,0,0,1
13277,0,1,0,0,1
13278,0,1,0,0,1
13279,0,1,0,0,1
13280,0,1,0,0,1
13281,1,0,0,0,1
13282,0,1,0,0,1
13283,0,1,0,0,1
13284,0,1,0,0,1
13285,0,1,0,0,1
13286,0,1,0,0,1
13287,0,1,0,0,1
13288,0,1,0,0,1
13289,0,1,0,0,1
13290,0,1,0,0,1
13291,0,1,0,0,1
13292,0,1,0,0,1
13293,0,1,0,0,1
13294,1,0,0,0,1
13295,0,1,0,0,1
13296,0,1,0,0,1
13297,0,1,0,0,1
13298,0,1,0,0,1
13299,0,1,0,0,1
13300,0,1,0,0,1
13301,0,1,0,0,1
13302,0,1,0,0,1
13303,0,1,0,0,1
13304,0,1,0,0,1
13305,0,1,0,0,1
13306,0,1,0,0,1
13307,0,1,0,0,1
13308,1,0,0,0,1
13309,1,0,0,0,1
13310,0,1,0,0,1
13311,0,1,0,0,1
13312,0,1,0,0,1
13313,0,1,0,0,1
13314,0,1,0,0,1
13315,0,1,0,0,1
13316,0,1,0,0,1
13317,0,1,0,0,1
13318,0,1,0,0,1
13319,0,1,0,0,1
13320,0,1,0,0,1
13321,0,1,0,0,1
13322,0,0,0,1,1
13323,0,1,0,0,1
13324,0,1,0,0,1
13325,0,1,0,0,1
13326,0,1,0,0,1
13327,0,1,0,0,1
13328,0,1,0,0,1
13329,0,1,0,0,1
13330,0,1,0,0,1
13331,0,1,0,0,1
13332,0,1,0,0,1
13333,0,1,0,0,1
13334,0,1,0,0,1
13335,0,1,0,0,1
13336,0,1,0,0,1
13337,0,1,0,0,1
13338,1,0,0,0,1
13339,0,1,0,0,1
13340,0,1,0,0,1
13341,0,1,0,0,1
13342,0,0,0,1,1
13343,0,1,0,0,1
13344,0,1,0,0,1
13345,1,0,0,0,1
13346,0,1,0,0,1
13347,0,1,0,0,1
13348,0,1,0,0,1
13349,0,1,0,0,1
13350,0,1,0,0,1
13351,0,1,0,0,1
13352,0,1,0,0,1
13353,0,1,0,0,1
13354,0,1,0,0,1
13355,0,1,0,0,1
13356,0,1,0,0,1
13357,0,1,0,0,1
13358,0,1,0,0,1
13359,0,1,0,0,1
13360,0,1,0,0,1
13361,1,0,0,0,1
13362,0,1,0,0,1
13363,1,0,0,0,1
13364,0,0,0,1,1
13365,0,1,0,0,1
13366,0,1,0,0,1
13367,0,1,0,0,1
13368,1,0,0,0,1
13369,1,0,0,0,1
13370,1,0,0,0,1
13371,0,1,0,0,1
13372,0,1,0,0,1
13373,0,1,0,0,1
13374,0,1,0,0,1
13375,0,1,0,0,1
13376,0,1,0,0,1
13377,0,1,0,0,1
13378,1,0,0,0,1
13379,0,0,0,1,1
13380,0,1,0,0,1
13381,1,0,0,0,1
13382,0,1,0,0,1
13383,0,1,0,0,1
13384,0,1,0,0,1
13385,0,1,0,0,1
13386,0,1,0,0,1
13387,0,1,0,0,1
13388,0,1,0,0,1
13389,0,1,0,0,1
13390,0,1,0,0,1
13391,0,1,0,0,1
13392,0,1,0,0,1
13393,0,0,1,0,1
13394,0,0,0,1,1
13395,0,1,0,0,1
13396,0,1,0,0,1
13397,0,1,0,0,1
13398,0,0,0,1,1
13399,0,1,0,0,1
13400,0,1,0,0,1
13401,0,1,0,0,1
13402,0,1,0,0,1
13403,0,1,0,0,1
13404,0,1,0,0,1
13405,0,1,0,0,1
13406,0,1,0,0,1
13407,0,1,0,0,1
13408,0,1,0,0,1
13409,1,0,0,0,1
13410,0,1,0,0,1
13411,0,1,0,0,1
13412,0,1,0,0,1
13413,0,1,0,0,1
13414,0,1,0,0,1
13415,1,0,0,0,1
13416,1,0,0,0,1
13417,1,0,0,0,1
13418,0,1,0,0,1
13419,0,1,0,0,1
13420,0,1,0,0,1
13421,0,1,0,0,1
13422,0,1,0,0,1
13423,0,1,0,0,1
13424,0,1,0,0,1
13425,0,1,0,0,1
13426,0,1,0,0,1
13427,1,0,0,0,1
13428,0,1,0,0,1
13429,0,0,0,1,1
13430,0,1,0,0,1
13431,0,1,0,0,1
13432,1,0,0,0,1
13433,1,0,0,0,1
13434,0,1,0,0,1
13435,0,1,0,0,1
13436,0,1,0,0,1
13437,0,1,0,0,1
13438,0,1,0,0,1
13439,0,1,0,0,1
13440,0,1,0,0,1
13441,0,1,0,0,1
13442,0,1,0,0,1
13443,0,1,0,0,1
13444,0,1,0,0,1
13445,0,1,0,0,1
13446,0,1,0,0,1
13447,1,0,0,0,1
13448,0,1,0,0,1
13449,0,1,0,0,1
13450,0,1,0,0,1
13451,0,1,0,0,1
13452,0,1,0,0,1
13453,0,1,0,0,1
13454,1,0,0,0,1
13455,0,1,0,0,1
13456,1,0,0,0,1
13457,1,0,0,0,1
13458,0,1,0,0,1
13459,1,0,0,0,1
13460,0,1,0,0,1
13461,0,1,0,0,1
13462,0,1,0,0,1
13463,1,0,0,0,1
13464,1,0,0,0,1
13465,0,1,0,0,1
13466,0,1,0,0,1
13467,0,1,0,0,1
13468,0,1,0,0,1
13469,1,0,0,0,1
13470,0,1,0,0,1
13471,0,1,0,0,1
13472,0,1,0,0,1
13473,0,1,0,0,1
13474,0,1,0,0,1
13475,0,1,0,0,1
13476,0,1,0,0,1
13477,0,1,0,0,1
13478,0,1,0,0,1
13479,1,0,0,0,1
13480,0,1,0,0,1
13481,0,1,0,0,1
13482,0,1,0,0,1
13483,0,1,0,0,1
13484,0,1,0,0,1
13485,0,1,0,0,1
13486,0,1,0,0,1
13487,0,1,0,0,1
13488,0,1,0,0,1
13489,0,1,0,0,1
13490,1,0,0,0,1
13491,0,1,0,0,1
13492,0,1,0,0,1
13493,1,0,0,0,1
13494,0,1,0,0,1
13495,0,1,0,0,1
13496,0,1,0,0,1
13497,0,1,0,0,1
13498,0,1,0,0,1
13499,0,1,0,0,1
13500,0,1,0,0,1
13501,0,1,0,0,1
13502,0,1,0,0,1
13503,0,1,0,0,1
13504,0,1,0,0,1
13505,0,1,0,0,1
13506,0,1,0,0,1
13507,0,1,0,0,1
13508,0,1,0,0,1
13509,0,1,0,0,1
13510,0,1,0,0,1
13511,0,1,0,0,1
13512,0,1,0,0,1
13513,0,1,0,0,1
13514,0,1,0,0,1
13515,0,1,0,0,1
13516,0,1,0,0,1
13517,0,1,0,0,1
13518,0,1,0,0,1
13519,0,1,0,0,1
13520,1,0,0,0,1
13521,0,1,0,0,1
13522,1,0,0,0,1
13523,0,1,0,0,1
13524,1,0,0,0,1
13525,0,1,0,0,1
13526,0,1,0,0,1
13527,0,1,0,0,1
13528,0,1,0,0,1
13529,0,1,0,0,1
13530,0,1,0,0,1
13531,0,1,0,0,1
13532,0,1,0,0,1
13533,0,1,0,0,1
13534,0,1,0,0,1
13535,0,1,0,0,1
13536,0,1,0,0,1
13537,0,1,0,0,1
13538,0,1,0,0,1
13539,0,1,0,0,1
13540,0,1,0,0,1
13541,0,1,0,0,1
13542,0,1,0,0,1
13543,0,1,0,0,1
13544,1,0,0,0,1
13545,0,1,0,0,1
13546,0,1,0,0,1
13547,0,1,0,0,1
13548,0,1,0,0,1
13549,0,1,0,0,1
13550,0,1,0,0,1
13551,0,1,0,0,1
13552,0,1,0,0,1
13553,0,1,0,0,1
13554,0,1,0,0,1
13555,0,1,0,0,1
13556,0,1,0,0,1
13557,1,0,0,0,1
13558,0,1,0,0,1
13559,0,1,0,0,1
13560,0,1,0,0,1
13561,0,1,0,0,1
13562,0,1,0,0,1
13563,0,1,0,0,1
13564,0,0,0,1,1
13565,0,1,0,0,1
13566,0,1,0,0,1
13567,0,1,0,0,1
13568,0,1,0,0,1
13569,0,1,0,0,1
13570,1,0,0,0,1
13571,0,1,0,0,1
13572,0,1,0,0,1
13573,1,0,0,0,1
13574,0,1,0,0,1
13575,1,0,0,0,1
13576,0,1,0,0,1
13577,0,1,0,0,1
13578,1,0,0,0,1
13579,0,1,0,0,1
13580,1,0,0,0,1
13581,0,1,0,0,1
13582,0,1,0,0,1
13583,1,0,0,0,1
13584,0,1,0,0,1
13585,1,0,0,0,1
13586,0,1,0,0,1
13587,0,1,0,0,1
13588,0,1,0,0,1
13589,0,1,0,0,1
13590,0,1,0,0,1
13591,0,1,0,0,1
13592,0,1,0,0,1
13593,1,0,0,0,1
13594,0,1,0,0,1
13595,1,0,0,0,1
13596,0,1,0,0,1
13597,0,1,0,0,1
13598,0,1,0,0,1
13599,0,1,0,0,1
13600,0,1,0,0,1
13601,0,1,0,0,1
13602,0,1,0,0,1
13603,0,1,0,0,1
13604,0,1,0,0,1
13605,0,1,0,0,1
13606,0,1,0,0,1
13607,0,1,0,0,1
13608,0,1,0,0,1
13609,0,1,0,0,1
13610,0,1,0,0,1
13611,0,1,0,0,1
13612,1,0,0,0,1
13613,1,0,0,0,1
13614,1,0,0,0,1
13615,0,1,0,0,1
13616,1,0,0,0,1
13617,0,0,1,0,1
13618,1,0,0,0,1
13619,0,1,0,0,1
13620,0,1,0,0,1
13621,0,1,0,0,1
13622,1,0,0,0,1
13623,0,1,0,0,1
13624,0,1,0,0,1
13625,1,0,0,0,1
13626,0,1,0,0,1
13627,0,1,0,0,1
13628,0,1,0,0,1
13629,0,1,0,0,1
13630,0,1,0,0,1
13631,0,1,0,0,1
13632,0,1,0,0,1
13633,0,1,0,0,1
13634,0,1,0,0,1
13635,0,1,0,0,1
13636,0,1,0,0,1
13637,0,1,0,0,1
13638,1,0,0,0,1
13639,0,1,0,0,1
13640,0,1,0,0,1
13641,0,1,0,0,1
13642,1,0,0,0,1
13643,1,0,0,0,1
13644,0,1,0,0,1
13645,0,1,0,0,1
13646,1,0,0,0,1
13647,0,1,0,0,1
13648,0,1,0,0,1
13649,0,1,0,0,1
13650,0,1,0,0,1
13651,0,1,0,0,1
13652,1,0,0,0,1
13653,0,1,0,0,1
13654,0,1,0,0,1
13655,0,1,0,0,1
13656,0,1,0,0,1
13657,0,1,0,0,1
13658,0,1,0,0,1
13659,1,0,0,0,1
13660,0,1,0,0,1
13661,0,1,0,0,1
13662,0,1,0,0,1
13663,0,1,0,0,1
13664,0,1,0,0,1
13665,1,0,0,0,1
13666,1,0,0,0,1
13667,0,1,0,0,1
13668,0,1,0,0,1
13669,0,1,0,0,1
13670,0,1,0,0,1
13671,0,1,0,0,1
13672,0,1,0,0,1
13673,0,1,0,0,1
13674,0,1,0,0,1
13675,1,0,0,0,1
13676,0,1,0,0,1
13677,0,1,0,0,1
13678,0,1,0,0,1
13679,0,1,0,0,1
13680,0,0,1,0,1
13681,0,1,0,0,1
13682,0,1,0,0,1
13683,0,1,0,0,1
13684,1,0,0,0,1
13685,0,1,0,0,1
13686,1,0,0,0,1
13687,1,0,0,0,1
13688,0,1,0,0,1
13689,1,0,0,0,1
13690,1,0,0,0,1
13691,0,1,0,0,1
13692,0,1,0,0,1
13693,0,1,0,0,1
13694,0,1,0,0,1
13695,0,1,0,0,1
13696,0,1,0,0,1
13697,0,1,0,0,1
13698,0,1,0,0,1
13699,0,1,0,0,1
13700,1,0,0,0,1
13701,0,1,0,0,1
13702,0,1,0,0,1
13703,0,1,0,0,1
13704,0,1,0,0,1
13705,0,1,0,0,1
13706,1,0,0,0,1
13707,0,1,0,0,1
13708,0,1,0,0,1
13709,1,0,0,0,1
13710,1,0,0,0,1
13711,0,1,0,0,1
13712,0,1,0,0,1
13713,1,0,0,0,1
13714,0,1,0,0,1
13715,0,1,0,0,1
13716,0,1,0,0,1
13717,0,1,0,0,1
13718,0,1,0,0,1
13719,0,1,0,0,1
13720,0,1,0,0,1
13721,1,0,0,0,1
13722,0,1,0,0,1
13723,0,1,0,0,1
13724,0,1,0,0,1
13725,0,1,0,0,1
13726,0,1,0,0,1
13727,1,0,0,0,1
13728,0,1,0,0,1
13729,0,1,0,0,1
13730,0,1,0,0,1
13731,0,1,0,0,1
13732,0,1,0,0,1
13733,0,1,0,0,1
13734,0,1,0,0,1
13735,0,1,0,0,1
13736,0,1,0,0,1
13737,1,0,0,0,1
13738,0,1,0,0,1
13739,0,1,0,0,1
13740,1,0,0,0,1
13741,0,1,0,0,1
13742,0,1,0,0,1
13743,0,1,0,0,1
13744,0,1,0,0,1
13745,0,1,0,0,1
13746,0,1,0,0,1
13747,0,1,0,0,1
13748,0,1,0,0,1
13749,1,0,0,0,1
13750,0,1,0,0,1
13751,0,1,0,0,1
13752,0,1,0,0,1
13753,0,1,0,0,1
13754,0,1,0,0,1
13755,0,1,0,0,1
13756,1,0,0,0,1
13757,0,1,0,0,1
13758,0,1,0,0,1
13759,0,1,0,0,1
13760,0,1,0,0,1
13761,0,1,0,0,1
13762,0,1,0,0,1
13763,0,1,0,0,1
13764,0,1,0,0,1
13765,0,1,0,0,1
13766,0,1,0,0,1
13767,0,1,0,0,1
13768,0,1,0,0,1
13769,1,0,0,0,1
13770,0,1,0,0,1
13771,1,0,0,0,1
13772,0,1,0,0,1
13773,0,1,0,0,1
13774,0,1,0,0,1
13775,1,0,0,0,1
13776,0,0,0,1,1
13777,0,1,0,0,1
13778,0,1,0,0,1
13779,0,1,0,0,1
