,bot,followers_count
81182,0.0,234
81183,0.0,1646
81184,0.0,11
81185,1.0,26
81187,0.0,42
81188,0.0,7
81189,0.0,3002
81190,0.0,1239
81191,0.0,14
81192,0.0,12282
81194,0.0,1324
81195,0.0,127
81197,0.0,748
81198,0.0,6
81199,0.0,31
81200,0.0,2
81202,1.0,7
81203,0.0,146
81204,0.0,567
81205,0.0,1319
81206,0.0,261
81207,0.0,18
81208,0.0,1149
81211,0.0,72
81212,0.0,321
81214,0.0,53
81216,0.0,2247
81219,1.0,1642
81220,1.0,701
81223,0.0,334
81225,1.0,63
81227,0.0,8
81231,0.0,2162
81232,1.0,8645
81235,0.0,708
81237,1.0,20
81239,1.0,0
81240,1.0,29
81241,0.0,41
81242,1.0,1
81244,0.0,11
81247,0.0,168
81248,0.0,24
81250,0.0,139
81252,0.0,1595
81254,0.0,33
81257,0.0,137
81259,0.0,110
81262,0.0,209
81263,1.0,34
81264,0.0,407
81266,0.0,9
81271,0.0,1315
81272,0.0,302
81273,0.0,1726
81274,0.0,13
81275,0.0,416
81277,0.0,142
81279,0.0,238
81285,0.0,1942
81287,0.0,3017
81288,1.0,18
81289,0.0,50
81290,0.0,24
81291,0.0,120
81292,0.0,3
81293,1.0,37
81296,0.0,611
81302,0.0,47
81307,0.0,1653
81308,1.0,228
81311,1.0,59
81312,0.0,921
81315,0.0,3700
81317,0.0,1614
81318,0.0,82
81325,0.0,1903
81331,0.0,176
81332,0.0,165
81333,1.0,4
81335,0.0,2057
81336,0.0,435
81337,1.0,0
81338,0.0,786
81339,0.0,10
81340,0.0,29
81341,0.0,113
81342,0.0,8
81347,0.0,49
81350,0.0,709
81354,1.0,1092
81355,0.0,130
81357,0.0,70
81358,0.0,50
81360,1.0,57
81365,0.0,790
81367,1.0,0
81368,1.0,285
81370,0.0,8
81372,0.0,189
81373,0.0,1519
81374,0.0,522
81378,0.0,51
81380,0.0,4311
81385,0.0,166
81386,1.0,1464
81387,0.0,496
81389,1.0,3
81392,0.0,194
81394,0.0,17
81395,0.0,18
81399,1.0,44
81400,0.0,885
81401,0.0,448
81402,0.0,1064
81403,1.0,1
81404,0.0,15
81407,0.0,80
81408,0.0,1764
81411,0.0,269
81414,0.0,3261
81415,0.0,174
81418,1.0,8
81419,1.0,2
81420,1.0,35447
81422,0.0,178
81423,1.0,5
81425,1.0,2047
81426,0.0,19
81427,0.0,888
81429,0.0,2499
81436,0.0,114
81438,0.0,53
81443,1.0,5738
81444,0.0,25
81445,0.0,4639
81446,1.0,1
81451,1.0,20855
81452,1.0,11
81453,0.0,519
81454,0.0,229
81455,0.0,340
81461,0.0,55
81463,0.0,7
81464,0.0,95
81465,0.0,4126
81466,0.0,931
81469,0.0,396
81474,0.0,205
81475,0.0,41
81477,0.0,15
81478,0.0,452
81479,0.0,3
81482,1.0,394
81483,0.0,2
81488,1.0,0
81491,0.0,136
81494,0.0,69
81495,0.0,14
81496,0.0,263
81505,0.0,8
81507,1.0,9873
81509,0.0,338
81510,1.0,195
81511,0.0,269
81512,0.0,1296
81513,0.0,655
81514,1.0,9181
81516,1.0,2
81518,0.0,52
81520,1.0,1
81523,0.0,1430
81524,1.0,41795
81527,0.0,74
81528,0.0,1
81530,0.0,115
81532,1.0,1596
81535,0.0,402
81536,0.0,297
81538,0.0,2207
81543,0.0,3674
81544,1.0,57
81545,0.0,12
81546,0.0,37
81548,0.0,322
81549,0.0,386
81551,1.0,10939
81554,0.0,3917
81555,1.0,1
81557,0.0,2784
81558,1.0,4
81559,1.0,1691
81560,0.0,314
81561,1.0,93
81566,0.0,190
81571,0.0,28178
81572,0.0,59
81575,0.0,2
81576,0.0,16
81577,0.0,1383
81579,0.0,259
81583,0.0,127
81585,0.0,133
81587,0.0,4
81588,0.0,483
81593,0.0,1487
81594,1.0,38
81595,1.0,384
81597,0.0,74
81599,0.0,579
81600,0.0,218
81601,0.0,6
81603,0.0,230
81604,0.0,106
81610,0.0,187
81611,0.0,389
81612,0.0,40
81613,0.0,75
81614,0.0,915
81615,1.0,0
81616,0.0,575
81618,0.0,238
81621,1.0,2972
81622,1.0,0
81626,1.0,1562
81627,0.0,35
81629,0.0,989
81631,0.0,58
81634,0.0,2505
81635,0.0,6416
81637,0.0,483
81638,0.0,1214
81639,1.0,1525
81640,0.0,6
81643,0.0,8
81644,0.0,1383
81646,0.0,9247
81647,0.0,3373
81648,1.0,262
81653,0.0,58
81654,0.0,332
81656,0.0,15
81659,0.0,988
81660,0.0,7
81661,1.0,1843
81662,0.0,6
81663,0.0,2750
81664,0.0,578
81665,1.0,613
81670,0.0,1355
81675,0.0,1755
81679,1.0,148
81683,0.0,1748
81685,0.0,5243
81686,0.0,221
81687,0.0,142
81688,0.0,453
81689,1.0,14319
81690,1.0,629
81692,0.0,153
81693,1.0,68
81694,0.0,628
81695,0.0,1230
81696,1.0,92
81697,1.0,0
81698,1.0,2
81700,0.0,18375
81701,1.0,404
81702,0.0,254
81704,0.0,363
81707,1.0,4
81710,0.0,24
81712,0.0,48
81716,0.0,22
81718,0.0,0
81722,0.0,3906
81723,0.0,481
81728,0.0,323
81729,0.0,9
81730,0.0,23
81732,0.0,590
81736,1.0,238
81737,0.0,39
81740,0.0,596
81741,0.0,993
81745,0.0,64
81746,0.0,63
81747,0.0,743
81748,1.0,266
81749,0.0,163
81752,1.0,0
81753,0.0,248
81755,0.0,8
81756,0.0,1887
81758,1.0,7605
81759,0.0,163
81762,0.0,39
81763,0.0,31
81766,1.0,1075
81767,1.0,49
81770,0.0,940
81772,0.0,9
81773,1.0,0
81777,1.0,6753
81778,0.0,149
81779,0.0,1824
81780,0.0,15
81782,0.0,302
81783,0.0,510
81784,0.0,5
81785,0.0,4
81786,0.0,1537
81787,0.0,368
81788,0.0,8716
81790,0.0,8
81792,0.0,10
81793,0.0,1096
81802,0.0,475
81810,1.0,1383
81811,1.0,942
81815,1.0,306
81818,0.0,594
81820,0.0,1059
81822,1.0,0
81823,0.0,126
81824,1.0,4032
81825,0.0,595
81826,0.0,4184
81827,1.0,7
81829,0.0,88
81830,0.0,88
81831,1.0,9
81832,0.0,13
81833,1.0,2
81834,0.0,5
81835,0.0,76
81836,0.0,973
81837,1.0,297
81841,0.0,3758
81842,0.0,9208
81843,0.0,49
81844,0.0,97
81845,0.0,326
81846,0.0,264
81847,0.0,120
81848,0.0,1917
81850,0.0,1097
81851,0.0,7
81853,0.0,177
81854,0.0,1573
81855,0.0,61
81856,0.0,1475
81858,1.0,83
81859,0.0,17
81861,0.0,27
81863,0.0,2259
81865,0.0,141
81867,0.0,92
81876,0.0,26
81879,0.0,4691
81882,1.0,19
81884,0.0,453
81887,0.0,567
81889,1.0,4305
81893,0.0,147
81895,0.0,1407
81896,0.0,327
81897,0.0,15
81898,0.0,5
81901,0.0,804
81904,0.0,6716
81913,0.0,312
81921,0.0,720
81922,0.0,153
81924,1.0,265
81925,1.0,511
81931,0.0,162
81932,1.0,29
81933,0.0,9
81938,0.0,98
81939,0.0,19
81940,1.0,0
81942,0.0,34
81944,0.0,519
81946,0.0,566
81949,1.0,10
81952,0.0,460
81953,0.0,9
81954,0.0,538
81955,0.0,58
81956,0.0,14
81957,0.0,79
81958,0.0,282
81961,0.0,19
81964,0.0,4644
81966,0.0,18
81967,0.0,1041
81971,0.0,2429
81972,0.0,3318
81974,0.0,215
81983,0.0,4201
81986,0.0,84
81988,0.0,157
81989,0.0,148
81991,1.0,107
81993,0.0,164
81994,0.0,151
81998,0.0,45
82000,1.0,5169
82001,0.0,2595
82002,0.0,277
82003,0.0,92
82004,1.0,11820
82006,1.0,1569
82007,0.0,353
82010,0.0,8
82012,0.0,12
82014,1.0,2994
82015,0.0,45
82016,0.0,249
82017,1.0,33
82019,0.0,2426
82020,1.0,24
82021,0.0,2439
82023,1.0,54
82025,0.0,87
82027,1.0,110
82028,1.0,22746
82029,0.0,87
82030,0.0,1596
82032,0.0,3
82036,0.0,743
82037,0.0,1416
82040,0.0,625
82041,0.0,1857
82042,0.0,753
82044,0.0,964
82045,0.0,202
82048,0.0,616
82050,0.0,59
82051,0.0,1010
82052,0.0,1609
82053,1.0,591
82058,0.0,162
82062,1.0,108
82064,0.0,582
82068,0.0,336
82069,0.0,1946
82070,0.0,423
82071,0.0,90
82073,0.0,499
82077,0.0,321
82078,0.0,2157
82082,0.0,363
82083,0.0,14554
82084,0.0,148
82085,0.0,539
82087,0.0,122
82088,0.0,4
82091,0.0,23
82092,0.0,1929
82095,0.0,15244
82096,0.0,344
82097,0.0,83
82105,0.0,12483
82108,1.0,5
82109,0.0,90
82110,1.0,55
82111,0.0,609
82115,1.0,4
82116,1.0,33
82119,0.0,6166
82128,0.0,375
82130,0.0,13
82135,0.0,34
82136,1.0,27813
82140,0.0,1134
82141,0.0,4
82143,0.0,200
82145,0.0,944
82147,1.0,6
82148,0.0,342
82149,0.0,553
82150,0.0,16
82153,0.0,10182
82161,0.0,860
82162,0.0,211
82163,0.0,359
82166,0.0,405
82168,0.0,1194
82169,0.0,597
82170,0.0,23
82172,0.0,55
82175,0.0,1
82178,1.0,8714
82180,0.0,19
82182,0.0,448
82183,0.0,1154
82184,1.0,24
82187,1.0,19
82188,1.0,14291
82189,1.0,2
82192,1.0,31
82195,1.0,7
82200,0.0,15
82202,0.0,826
82203,0.0,59
82212,1.0,405
82214,1.0,7960
82216,0.0,150
82217,0.0,557
82218,1.0,7
82219,0.0,69
82221,0.0,33
82223,1.0,2
82224,1.0,1
82228,0.0,118
82229,0.0,1112
82230,0.0,122
82234,0.0,31
82235,0.0,10
82236,0.0,137
82238,0.0,3
82243,0.0,610
82245,0.0,172
82249,0.0,266
82250,1.0,0
82251,1.0,2
82252,1.0,32
82254,0.0,1
82255,0.0,950
82256,0.0,1308
82257,0.0,3661
82258,1.0,5339
82259,0.0,75
82261,0.0,329
82262,0.0,813
82267,0.0,191
82269,1.0,12936
82271,1.0,54
82272,0.0,657
82274,0.0,118
82275,0.0,22
82277,0.0,1358
82278,0.0,1937
82283,0.0,9
82287,1.0,3
82288,0.0,377
82289,0.0,60
82293,0.0,78
82298,0.0,2626
82299,0.0,169
82301,0.0,73
82302,0.0,20
82305,0.0,1
82307,0.0,8
82309,0.0,16
82312,1.0,4
82313,0.0,31
82314,1.0,9
82316,1.0,31
82317,1.0,12352
82319,1.0,19
82326,1.0,110
82327,0.0,730
82328,0.0,53
82329,1.0,712
82331,0.0,1107
82332,0.0,24
82333,0.0,47
82337,0.0,8655
82338,0.0,4730
82340,0.0,1070
82343,0.0,47
82345,0.0,31
82347,0.0,5081
82349,0.0,1142
82350,1.0,15
82351,1.0,14
82357,0.0,44
82358,0.0,151
82362,0.0,469
82364,1.0,1
82366,0.0,66
82369,0.0,63
82370,0.0,2016
82371,0.0,250
82372,1.0,1
82373,0.0,281
82374,0.0,3
82377,1.0,1
82378,0.0,42
82379,0.0,26
82381,1.0,396
82382,1.0,39
82384,1.0,9
82385,1.0,10
82386,1.0,4915
82387,0.0,985
82389,0.0,1008
82395,0.0,492
82396,0.0,9041
82398,0.0,194
82399,0.0,25
82400,0.0,4580
82402,0.0,9
82404,0.0,202
82406,1.0,6
82407,0.0,9
82408,0.0,302
82410,0.0,74
82411,0.0,164
82412,0.0,201
82414,0.0,454
82415,0.0,1409
82416,0.0,2367
82417,0.0,1
82419,0.0,9
82420,0.0,10
82422,0.0,19
82425,1.0,0
82426,0.0,1284
82428,1.0,168
82434,1.0,6
82438,1.0,5806
82444,0.0,864
82446,0.0,27
82447,1.0,10
82448,0.0,643
82449,0.0,231
82451,1.0,9116
82453,1.0,1646
82454,0.0,24
82455,1.0,21
82456,0.0,20
82459,1.0,54
82460,0.0,34
82463,0.0,961
82464,1.0,2834
82466,0.0,6809
82471,0.0,266
82473,0.0,1419
82474,0.0,1697
82475,1.0,5
82482,0.0,3054
82483,1.0,1
82488,0.0,1201
82494,0.0,182
82496,0.0,261
82499,0.0,6
82500,1.0,45
82501,0.0,63
82502,1.0,3116
82503,0.0,2322
82507,0.0,2822
82509,0.0,296
82511,0.0,49
82512,0.0,201
82516,0.0,1438
82517,1.0,1634
82522,0.0,1683
82526,0.0,43
82528,0.0,39
82530,0.0,75
82532,0.0,87
82533,0.0,39
82535,0.0,14
82536,0.0,254
82537,0.0,352
82538,0.0,3512
82541,1.0,134
82545,0.0,52
82549,0.0,3
82551,0.0,1364
82552,0.0,25
82556,0.0,1704
82557,0.0,542
82558,0.0,2734
82565,0.0,8
82570,0.0,603
82571,0.0,5
82572,0.0,2630
82573,0.0,1220
82575,0.0,466
82576,0.0,142
82577,0.0,118
82578,0.0,5
82579,1.0,32
82580,0.0,214
82584,1.0,65
82592,0.0,344
82594,1.0,374
82595,1.0,173
82600,0.0,92
82601,0.0,376
82602,0.0,158
82603,1.0,324
82604,0.0,924
82605,0.0,1804
82606,0.0,3349
82608,0.0,256
82611,1.0,511
82612,0.0,272
82614,0.0,552
82616,0.0,226
82619,0.0,24
82620,0.0,98
82624,0.0,1
82625,0.0,154
82626,1.0,296
82627,1.0,660
82628,0.0,87
82630,0.0,227
82631,1.0,23
82632,1.0,78
82635,0.0,38
82636,0.0,2416
82638,0.0,143
82640,0.0,29
82642,0.0,41
82644,0.0,150
82646,0.0,22
82647,0.0,994
82649,0.0,2357
82652,0.0,233
82657,0.0,3553
82658,0.0,509
82660,1.0,13008
82663,0.0,2532
82664,1.0,5
82666,0.0,128
82668,0.0,488
82669,1.0,4378
82670,0.0,2
82672,0.0,7
82673,0.0,18
82675,1.0,1565
82677,1.0,3560
82678,1.0,9
82679,0.0,2140
82680,0.0,1725
82685,0.0,863
82688,0.0,11
82690,1.0,4432
82691,0.0,9
82693,1.0,3388
82695,0.0,136
82696,1.0,53
82697,1.0,19
82699,0.0,2181
82702,1.0,22
82706,0.0,387
82707,0.0,17
82708,0.0,1756
82709,0.0,84
82711,0.0,163
82712,0.0,42
82713,0.0,97
82714,0.0,127
82715,0.0,1583
82717,0.0,680
82718,1.0,395
82723,0.0,18
82727,0.0,16
82729,0.0,393
82730,0.0,77
82735,0.0,11708
82740,1.0,8
82743,0.0,397
82744,0.0,2278
82748,0.0,254
82750,0.0,291
82751,1.0,18976
82754,0.0,52
82755,0.0,2376
82756,0.0,10660
82757,0.0,31
82759,0.0,1561
82760,0.0,94
82761,0.0,80
82764,1.0,2
82766,0.0,453
82768,1.0,0
82773,1.0,1
82774,0.0,1
82775,0.0,322
82776,0.0,5
82777,0.0,156
82779,0.0,40
82780,0.0,157
82781,1.0,5207
82782,0.0,105
82783,0.0,2329
82785,0.0,11
82787,0.0,42
82788,0.0,118
82789,1.0,28
82790,1.0,3470
82792,0.0,110
82793,0.0,32
82797,0.0,110
82798,0.0,602
82799,0.0,600
82804,0.0,118
82811,1.0,857
82812,0.0,1563
82814,0.0,210
82815,0.0,102
82816,0.0,31
82817,0.0,188
82819,0.0,2
82820,0.0,1
82821,1.0,2079
82822,0.0,278
82823,0.0,4014
82825,0.0,857
82829,0.0,45
82830,0.0,490
82833,1.0,4
82834,0.0,245
82835,0.0,602
82836,0.0,1235
82837,0.0,475
82839,0.0,308
82840,1.0,2779
82841,0.0,402
82844,0.0,704
82845,0.0,326
82848,0.0,41
82850,1.0,1
82852,0.0,76
82853,1.0,0
82855,0.0,648
82856,0.0,185
82860,0.0,1652
82861,1.0,8230
82866,0.0,541
82868,0.0,3125
82879,0.0,31
82881,0.0,17
82886,0.0,16
82888,1.0,622
82890,0.0,503
82891,1.0,0
82892,0.0,290
82893,0.0,2108
82894,0.0,27
82895,1.0,5
82896,0.0,8143
82897,0.0,1372
82898,1.0,115
82899,0.0,689
82903,0.0,158
82905,0.0,127
82909,1.0,3025
82910,0.0,626
82916,0.0,918
82920,0.0,331
82921,1.0,11
82922,0.0,51
82925,0.0,12
82927,0.0,4
82930,1.0,2760
82936,0.0,28
82938,0.0,8
82940,1.0,5
82942,1.0,6344
82943,1.0,3869
82945,0.0,8384
82946,0.0,382
82947,0.0,1277
82948,1.0,14
82949,0.0,92
82951,0.0,13
82954,0.0,2874
82956,0.0,3319
82958,0.0,10
82959,1.0,76
82965,0.0,44
82967,0.0,46
82968,0.0,5
82969,0.0,415
82970,0.0,1139
82971,0.0,151
82973,0.0,109
82976,0.0,7606
82984,0.0,175
82989,0.0,884
82991,1.0,0
82995,0.0,89
83001,0.0,29
83002,0.0,1431
83006,0.0,2
83007,0.0,3
83008,1.0,0
83009,0.0,69
83010,1.0,1
83011,1.0,4038
83012,1.0,16631
83016,0.0,65
83018,1.0,12
83019,1.0,2161
83020,1.0,607
83023,0.0,111
83027,0.0,732
83029,0.0,2608
83030,0.0,15
83035,0.0,124
83037,0.0,255
83038,0.0,223
83039,0.0,44
83040,0.0,3008
83042,0.0,21
83043,0.0,2386
83045,0.0,232
83048,0.0,22
83052,0.0,8
83053,0.0,65
83054,1.0,0
83055,1.0,86
83057,1.0,16
83059,0.0,2437
83063,1.0,1938
83064,1.0,2099
83068,0.0,62
83070,0.0,1064
83077,1.0,0
83078,0.0,7
83079,1.0,510
83084,0.0,53
83085,0.0,102
83086,0.0,4
83088,1.0,3
83089,1.0,0
83090,1.0,2
83091,0.0,3603
83094,0.0,3754
83095,0.0,1419
83098,0.0,9988
83100,0.0,117
83101,0.0,1
83103,0.0,170
83105,0.0,0
83106,1.0,12
83109,0.0,170
83110,0.0,15
83111,1.0,2
83113,0.0,126
83116,0.0,11
83119,0.0,11
83122,0.0,743
83126,1.0,9973
83127,0.0,12
83129,0.0,145
83130,0.0,1560
83132,0.0,8
83135,0.0,25
83136,0.0,2
83137,0.0,1616
83138,0.0,453
83139,0.0,55
83140,0.0,111
83146,1.0,0
83150,1.0,106
83151,0.0,880
83154,1.0,1647
83155,0.0,3722
83157,0.0,4
83158,0.0,75
83159,0.0,189
83161,1.0,117
83163,0.0,1612
83164,0.0,85
83167,0.0,19
83171,0.0,22
83173,0.0,422
83183,1.0,1
83185,1.0,22
83186,0.0,38
83188,1.0,142
83189,0.0,80
83194,0.0,1055
83199,0.0,43
83200,0.0,26
83201,1.0,12
83203,0.0,1
83204,0.0,12
83205,0.0,1217
83209,0.0,27
83210,0.0,675
83212,0.0,2
83214,0.0,2752
83215,0.0,3915
83216,0.0,84
83219,0.0,2280
83220,0.0,13
83222,1.0,35
83226,0.0,22
83229,0.0,623
83230,0.0,307
83231,0.0,389
83232,0.0,270
83233,1.0,11
83236,0.0,1581
83238,0.0,190
83241,0.0,134
83242,0.0,883
83243,0.0,1813
83246,0.0,10
83249,0.0,25
83252,0.0,33
83253,0.0,36
83256,1.0,27
83259,0.0,34
83260,0.0,122
83261,0.0,7
83264,0.0,1548
83265,0.0,583
83268,0.0,349
83270,1.0,29857
83271,0.0,185
83272,0.0,28
83274,0.0,1306
83276,0.0,1948
83278,1.0,12490
83280,0.0,135
83281,0.0,2
83282,1.0,74
83286,1.0,9668
83288,0.0,25
83291,1.0,11
83292,0.0,1
83293,0.0,4
83295,0.0,3
83296,1.0,1092
83298,0.0,196
83299,1.0,24
83300,1.0,0
83301,0.0,954
83309,0.0,5
83312,1.0,7422
83313,1.0,15160
83314,1.0,24
83315,0.0,673
83317,0.0,1499
83318,0.0,36
83320,1.0,313
83321,0.0,11
83322,1.0,844
83325,1.0,9
83326,0.0,222
83329,0.0,147
83330,0.0,108
83339,0.0,630
83340,0.0,10
83341,0.0,4532
83345,0.0,40
83347,0.0,691
83348,0.0,74
83349,1.0,0
83350,1.0,7
83352,0.0,12
83354,1.0,6192
83355,0.0,4
83356,0.0,9
83357,0.0,11
83358,0.0,541
83360,0.0,518
83364,1.0,6
83370,0.0,661
83372,0.0,675
83374,0.0,705
83376,0.0,31
83378,0.0,463
83382,0.0,23
83384,0.0,468
83385,1.0,124
83388,0.0,1368
83389,0.0,57
83390,0.0,57
83391,0.0,27
83394,1.0,1
83395,1.0,4505
83399,0.0,965
83401,1.0,4
83403,0.0,56
83405,0.0,3885
83406,0.0,21
83407,0.0,313
83409,0.0,125
83410,1.0,8
83412,0.0,4
83414,0.0,250
83416,1.0,969
83419,1.0,0
83425,0.0,110
83426,1.0,123
83429,1.0,357
83431,0.0,16
83434,0.0,2778
83437,1.0,118
83440,1.0,1
83444,1.0,11688
83445,0.0,110
83447,0.0,45
83448,1.0,15225
83452,0.0,229
83456,0.0,865
83457,0.0,31
83458,1.0,2
83459,0.0,2
83461,0.0,18
83467,0.0,5
83471,1.0,1
83473,0.0,162
83475,0.0,3050
83476,0.0,46
83478,1.0,119
83481,0.0,233
83483,0.0,2290
83484,0.0,26
83487,0.0,610
83489,0.0,81
83491,1.0,37
83492,0.0,558
83493,1.0,63
83497,0.0,7
83501,0.0,71
83502,0.0,1734
83504,1.0,5
83505,0.0,51
83506,1.0,1
83507,0.0,286
83508,0.0,4
83511,0.0,293
83512,0.0,12
83514,0.0,76
83518,0.0,8
83521,0.0,105
83523,1.0,4678
83524,0.0,4919
83526,1.0,10030
83527,1.0,0
83528,0.0,203
83529,0.0,117
83531,1.0,10
83533,0.0,1
83535,0.0,4372
83536,0.0,23
83537,0.0,19
83540,0.0,5
83542,0.0,255
83543,0.0,62
83544,1.0,12
83545,0.0,176
83547,0.0,1237
83548,0.0,14
83550,1.0,5
83551,0.0,14200
83552,1.0,81
83553,1.0,12
83554,0.0,2207
83556,0.0,500
83560,1.0,1660
83562,0.0,33
83563,0.0,865
83565,0.0,43
83569,0.0,39
83573,0.0,14
83575,1.0,4735
83578,0.0,63
83586,0.0,294
83589,0.0,25
83590,0.0,77
83591,0.0,72
83592,1.0,4481
83593,0.0,17
83594,0.0,130
83595,1.0,1213
83598,0.0,37
83600,0.0,1043
83601,0.0,104
83603,0.0,111
83605,1.0,6592
83606,0.0,1582
83609,1.0,1745
83615,0.0,213
83617,0.0,921
83620,0.0,24
83622,0.0,164
83624,0.0,3335
83625,0.0,163
83626,0.0,37
83627,0.0,686
83631,0.0,6
83635,0.0,18536
83638,0.0,12
83639,0.0,374
83641,0.0,47
83643,0.0,12
83644,0.0,8
83647,0.0,39
83648,0.0,33
83651,0.0,1154
83653,0.0,8144
83654,1.0,28
83659,0.0,13
83660,0.0,88
83662,0.0,15
83666,1.0,524
83673,0.0,2309
83674,0.0,143
83676,0.0,539
83677,0.0,24
83679,0.0,862
83685,0.0,1114
83686,0.0,169
83688,0.0,122
83690,0.0,81
83691,0.0,11
83701,0.0,2
83702,0.0,120
83705,1.0,1
83706,0.0,82
83707,1.0,1
83710,0.0,145
83711,0.0,83
83714,0.0,6
83717,0.0,24
83724,0.0,103
83729,0.0,429
83730,1.0,25
83737,0.0,64
83741,0.0,176
83742,0.0,558
83744,0.0,203
83747,0.0,58
83748,0.0,7216
83749,0.0,844
83750,0.0,27
83751,0.0,500
83752,0.0,3
83754,0.0,55
83755,1.0,202
83757,0.0,28
83760,0.0,752
83765,1.0,60
83766,0.0,3565
83767,0.0,94
83768,0.0,553
83770,0.0,93
83772,0.0,502
83773,1.0,23
83775,0.0,36
83777,0.0,135
83778,0.0,306
83780,0.0,3100
83781,0.0,1456
83783,0.0,1666
83784,1.0,3590
83787,1.0,13
83789,0.0,144
83790,1.0,2
83792,0.0,241
83794,0.0,5
83800,1.0,3378
83801,0.0,259
83802,0.0,117
83805,0.0,692
83810,1.0,9
83811,1.0,1
83812,0.0,6
83813,0.0,105
83814,0.0,379
83816,0.0,84
83818,0.0,575
83819,0.0,53
83820,0.0,85
83824,0.0,11
83825,0.0,36
83828,0.0,8
83829,1.0,974
83832,0.0,10
83833,0.0,11271
83841,0.0,2395
83842,1.0,2
83844,0.0,877
83847,0.0,181
83850,0.0,113
83851,0.0,259
83861,0.0,7
83863,0.0,314
83864,0.0,28
83865,0.0,31
83866,0.0,95
83870,0.0,7
83872,0.0,122
83873,0.0,36
83875,0.0,10
83877,0.0,349
83879,0.0,25
83880,1.0,14
83883,0.0,29
83884,0.0,44
83885,1.0,0
83886,0.0,938
83887,0.0,416
83890,0.0,7
83892,0.0,1294
83898,0.0,33
83900,1.0,2858
83906,0.0,170
83907,1.0,61
83909,1.0,4
83912,1.0,177
83913,0.0,2591
83915,0.0,849
83919,0.0,2004
83920,0.0,22
83923,0.0,15
83925,0.0,565
83929,0.0,398
83930,0.0,1305
83934,0.0,667
83936,0.0,860
83937,0.0,0
83938,0.0,326
83939,0.0,42
83940,0.0,52
83941,0.0,244
83942,0.0,2113
83943,0.0,56
83944,0.0,79
83947,0.0,18
83949,0.0,26
83950,0.0,53
83952,0.0,91
83956,0.0,74
83957,0.0,42
83967,0.0,166
83970,0.0,151
83972,0.0,13
83975,0.0,383
83977,0.0,725
83986,0.0,441
83990,0.0,51
83991,0.0,7
83995,0.0,612
83996,0.0,46
83998,1.0,10
83999,1.0,21
84003,1.0,2666
84004,0.0,666
84008,0.0,104
84017,0.0,0
84018,0.0,43
84019,0.0,77
84020,0.0,9
84022,0.0,991
84026,0.0,1815
84028,0.0,204
84029,0.0,86
84033,0.0,174
84035,0.0,782
84036,1.0,25
84037,1.0,3
84043,1.0,281
84044,1.0,64
84045,0.0,25
84049,0.0,890
84053,0.0,22
84056,0.0,18
84059,1.0,0
84060,0.0,186
84062,0.0,114
84063,0.0,320
84064,1.0,11
84065,0.0,209
84066,0.0,3528
84068,0.0,392
84069,0.0,16
84074,0.0,45
84075,0.0,6211
84078,0.0,64
84082,1.0,7
84088,0.0,29
84089,0.0,3388
84091,1.0,24
84092,0.0,3
84094,0.0,36
84095,0.0,458
84096,0.0,177
84097,0.0,584
84104,0.0,99
84108,0.0,29
84109,0.0,1082
84112,0.0,29
84113,0.0,280
84114,0.0,7
84119,0.0,52
84121,0.0,17
84123,0.0,654
84124,1.0,5
84126,1.0,2
84127,0.0,221
84128,1.0,5
84129,0.0,402
84133,0.0,70
84134,0.0,744
84141,0.0,130
84143,1.0,1
84144,0.0,49
84145,0.0,89
84146,1.0,7
84147,0.0,137
84148,0.0,773
84152,0.0,15
84155,0.0,2
84157,0.0,253
84158,0.0,340
84159,0.0,23
84161,0.0,431
84169,1.0,3
84170,0.0,207
84171,0.0,12
84172,0.0,390
84174,0.0,32
84179,0.0,10
84181,1.0,13
84184,0.0,39
84188,0.0,45
84193,0.0,66
84198,0.0,2
84201,0.0,925
84202,0.0,72
84203,0.0,270
84205,0.0,9
84207,0.0,3
84209,0.0,1059
84210,0.0,112
84211,0.0,194
84214,0.0,527
84216,0.0,51
84218,0.0,28
84219,0.0,379
84220,0.0,360
84224,0.0,51
84227,0.0,5
84229,1.0,0
84230,1.0,206
84231,0.0,513
84235,0.0,83
84237,0.0,288
84240,0.0,197
84241,0.0,1690
84243,1.0,1673
84246,1.0,21
84248,0.0,3
84249,1.0,1
84251,0.0,7
84252,0.0,21
84253,0.0,91
84254,1.0,12
84255,0.0,254
84256,1.0,0
84257,0.0,2721
84259,0.0,9
84260,0.0,2458
84261,0.0,95
84263,0.0,336
84266,0.0,1331
84268,0.0,1003
84269,1.0,304
84270,0.0,22
84271,1.0,34
84272,0.0,1583
84274,1.0,12925
84284,0.0,21
84287,0.0,30
84289,1.0,1
84290,1.0,579
84292,1.0,1030
84294,0.0,407
84295,1.0,69
84296,1.0,16
84298,0.0,9
84300,0.0,9228
84301,0.0,173
84302,0.0,2
84305,0.0,9
84306,0.0,57
84309,0.0,37
84310,0.0,313
84311,1.0,280
84312,0.0,295
84314,0.0,363
84317,0.0,538
84322,1.0,8472
84331,0.0,147
84335,0.0,23
84336,0.0,12
84337,0.0,363
84341,1.0,39
84345,0.0,231
84346,0.0,244
84347,0.0,1828
84353,0.0,237
84354,0.0,88
84355,0.0,172
84359,1.0,13
84365,1.0,25
84366,0.0,4852
84369,0.0,30
84371,0.0,7
84378,0.0,27
84381,1.0,148
84386,1.0,33
84387,0.0,435
