,from_bot_score,to_followers_count,gn
28630,0.17,2626.0,1
28631,0.17,38077.0,1
28632,0.17,262.0,1
28633,0.17,90.0,1
28634,0.17,54.0,1
28635,0.17,2119.0,1
28636,0.17,24.0,1
28637,0.17,321189.5,1
28638,0.17,27952.0,1
28639,0.17,1833.0,1
28640,0.17,204114.0,1
28641,0.17,275648.0,1
28642,0.17,6144.0,1
28643,0.17,2371587.75,1
28644,0.17,38293851.666666664,1
28645,0.17,62619.0,1
28646,0.17,202963.0,1
28647,0.17,439413.0,1
28648,0.17,1907.0,1
28649,0.17,204346.5,1
28650,0.17,6748.0,1
28651,0.17,402.0,1
28652,0.17,2836321.0,1
28653,0.17,78.0,1
28654,0.17,232062.0,1
28655,0.17,13190.0,1
28656,0.17,20721.0,1
28657,0.17,30.0,1
28658,0.17,1186481.3333333333,1
28659,0.17,115409.0,1
28660,0.17,4656.0,1
28661,0.17,984.0,1
28662,0.17,753748.619047619,1
28663,0.17,720.0,1
28664,0.17,594.0,1
28665,0.17,863.0,1
28666,0.17,204109.0,1
28667,0.17,1907.0,1
28668,0.17,275.0,1
28669,0.17,51.0,1
28670,0.17,75882.0,1
28671,0.17,38.0,1
28672,0.17,32040.5,1
28673,0.17,275.0,1
28674,0.17,5782.0,1
28675,0.17,30384.5,1
28676,0.17,1907.0,1
28677,0.17,10138.0,1
28678,0.17,107077.0,1
28679,0.17,161667.0,1
28680,0.17,2.0,1
28681,0.17,11966.0,1
28682,0.17,5863.0,1
28683,0.17,543.0,1
28684,0.17,75882.0,1
28685,0.17,154001.0,1
28686,0.17,48.5,1
28687,0.17,34101.0,1
28688,0.17,1783185.0,1
28689,0.17,419737.75,1
28690,0.17,1150.25,1
28691,0.17,826.0,1
28692,0.17,27952.0,1
28693,0.17,27.0,1
28694,0.17,1400.0,1
28695,0.17,798473.6666666666,1
28696,0.17,232062.0,1
28697,0.17,275.0,1
28698,0.17,173737.0,1
28699,0.17,545.0,1
28700,0.17,58173.0,1
28701,0.17,31055093.0,1
28702,0.17,307.7916666666667,1
28703,0.17,5080.0,1
28704,0.17,418912.0,1
28705,0.17,204109.0,1
28706,0.17,1748891.0,1
28707,0.17,284.5,1
28708,0.17,473740.0,1
28709,0.17,5042.5,1
28710,0.17,65625.0,1
28711,0.17,12510768.4,1
28712,0.17,9738.5,1
28713,0.17,232062.0,1
28714,0.17,779432.5,1
28715,0.17,1609720.5,1
28716,0.17,5075.526315789473,1
28717,0.17,419015.0,1
28718,0.17,473745.0,1
28719,0.17,59.0,1
28720,0.17,2908.1428571428573,1
28721,0.17,610126.0,1
28722,0.17,1584.5,1
28723,0.17,232058.0,1
28724,0.17,46465.0,1
28725,0.17,46464.0,1
28726,0.17,75663484.0,1
28727,0.17,643.25,1
28728,0.17,452406.0,1
28729,0.17,1517.0,1
28730,0.17,9242.0,1
28731,0.17,459.0,1
28732,0.17,223.0,1
28733,0.17,204109.0,1
28734,0.17,38914.0,1
28735,0.17,211390.0,1
28736,0.17,7937255.0,1
28737,0.17,14.0,1
28738,0.17,1201.0,1
28739,0.17,179.0,1
28740,0.17,2442549.0,1
28741,0.17,2857.0,1
28742,0.17,17.0,1
28743,0.17,2333.0,1
28744,0.17,1012.5,1
28745,0.17,1608.0,1
28746,0.17,8708380.0,1
28747,0.17,656343.8,1
28748,0.17,19794.0,1
28749,0.17,5976.0,1
28750,0.17,7149.0,1
28751,0.17,83.0,1
28752,0.17,2563.0,1
28753,0.17,4859.0,1
28754,0.17,26010.5,1
28755,0.17,76.0,1
28756,0.17,83.0,1
28757,0.17,89.0,1
28758,0.17,21453.0,1
28759,0.17,2857.0,1
28760,0.17,11444.0,1
28761,0.17,72.0,1
28762,0.17,11596.333333333334,1
28763,0.17,75882.0,1
28764,0.17,439412.0,1
28765,0.17,5.5,1
28766,0.17,5792.0,1
28767,0.17,58.0,1
28768,0.17,2836323.0,1
28769,0.17,33689257.0,1
28770,0.17,807392.0,1
28771,0.17,221199.66666666666,1
28772,0.17,83.0,1
28773,0.17,14.0,1
28774,0.17,6.0,1
28775,0.17,75882.0,1
28776,0.17,289831.0,1
28777,0.17,514056.3333333333,1
28778,0.17,75882.0,1
28779,0.17,1856603.9583333333,1
28780,0.17,361.3,1
28781,0.17,2119.0,1
28782,0.17,1159.0,1
28783,0.17,4.0,1
28784,0.17,23795.0,1
28785,0.17,41.0,1
28786,0.17,76.0,1
28787,0.17,2871.8571428571427,1
28788,0.17,15.0,1
28789,0.17,48.0,1
28790,0.17,1761602.0,1
28791,0.17,61.0,1
28792,0.17,65478.333333333336,1
28793,0.17,47279.8,1
28794,0.17,139.0,1
28795,0.17,53710.0,1
28796,0.17,228.0,1
28797,0.17,42.0,1
28798,0.17,17.0,1
28799,0.17,145.0,1
28800,0.17,27442.5,1
28801,0.17,720.0,1
28802,0.17,34.0,1
28803,0.17,73.0,1
28804,0.17,31157955.5,1
28805,0.17,21909095.0,1
28806,0.17,204109.0,1
28807,0.17,3985336.5,1
28808,0.17,441.0,1
28809,0.17,80107.54545454546,1
28810,0.17,172.0,1
28811,0.17,275.0,1
28812,0.17,45.0,1
28813,0.17,459566.0,1
28814,0.17,439412.0,1
28815,0.17,189.0,1
28816,0.17,232067.0,1
28817,0.17,43411.0,1
28818,0.17,54113.0,1
28819,0.17,34101.0,1
28820,0.17,3848.6,1
28821,0.17,769.0,1
28822,0.17,2119.0,1
28823,0.17,48.0,1
28824,0.17,170197.5,1
28825,0.17,12878.0,1
28826,0.17,77.0,1
28827,0.17,8.0,1
28828,0.17,65.0,1
28829,0.17,421.0,1
28830,0.17,34955.5,1
28831,0.17,473747.0,1
28832,0.17,17800.0,1
28833,0.17,31158185.0,1
28834,0.17,5147.0,1
28835,0.17,426.6666666666667,1
28836,0.17,128.75,1
28837,0.17,563.0,1
28838,0.17,6.0,1
28839,0.17,3161.0,1
28840,0.17,2836320.0,1
28841,0.17,1143.0,1
28842,0.17,16836.0,1
28843,0.17,75882.0,1
28844,0.17,178439.0,1
28845,0.17,3817.0,1
28846,0.17,88.5,1
28847,0.17,137.0,1
28848,0.17,8655.0,1
28849,0.17,5656.0,1
28850,0.17,6638.0,1
28851,0.17,232062.0,1
28852,0.17,204114.0,1
28853,0.17,142774.16666666666,1
28854,0.17,1108.0,1
28855,0.17,85.0,1
28856,0.17,2034.0,1
28857,0.17,85.0,1
28858,0.17,172.0,1
28859,0.17,10689.0,1
28860,0.17,36624.0,1
28861,0.17,421.0,1
28862,0.17,20772536.0,1
28863,0.17,77.0,1
28864,0.17,296.0,1
28865,0.17,75882.0,1
28866,0.17,1159.0,1
28867,0.17,93.0,1
28868,0.17,1916.5,1
28869,0.17,85.0,1
28870,0.17,21790.0,1
28871,0.17,776.75,1
28872,0.17,43539.5,1
28873,0.17,1580.0,1
28874,0.17,2878.1935483870966,1
28875,0.17,56901.0,1
28876,0.17,36008.0,1
28877,0.17,518.0,1
28878,0.17,12877.0,1
28879,0.17,489177.5,1
28880,0.17,3290.0,1
28881,0.17,4586.25,1
28882,0.17,420.0,1
28883,0.17,5080.0,1
28884,0.17,160462.64285714287,1
28885,0.17,9187.0,1
28886,0.17,11631.333333333334,1
28887,0.17,439419.0,1
28888,0.17,863.0,1
28889,0.17,118273.33333333333,1
28890,0.17,213.0,1
28891,0.17,139.0,1
28892,0.17,439413.0,1
28893,0.17,232063.0,1
28894,0.17,232060.0,1
28895,0.17,204115.0,1
28896,0.17,2473.0,1
28897,0.17,1421.0,1
28898,0.17,769.0,1
28899,0.17,421.0,1
28900,0.17,1605.0,1
28901,0.17,15660.0,1
28902,0.17,716787.0,1
28903,0.17,28.0,1
28904,0.17,11071.5,1
28905,0.17,58299.5,1
28906,0.17,318.5,1
28907,0.17,9092.0,1
28908,0.17,2436.0,1
28909,0.17,83.0,1
28910,0.17,73.0,1
28911,0.17,12625.0,1
28912,0.17,204109.0,1
28913,0.17,891727.5,1
28914,0.17,27952.0,1
28915,0.17,232060.0,1
28916,0.17,1608.0,1
28917,0.17,105.0,1
28918,0.17,40.0,1
28919,0.17,85.0,1
28920,0.17,39.0,1
28921,0.17,1605.0,1
28922,0.17,1910.5,1
28923,0.17,62.0,1
28924,0.17,355.0,1
28925,0.17,75882.0,1
28926,0.17,5147.0,1
28927,0.17,235390.33333333334,1
28928,0.17,1161.3333333333333,1
28929,0.17,519.5714285714286,1
28930,0.17,316097.0,1
28931,0.17,73.0,1
28932,0.17,1365.0,1
28933,0.17,1460.0,1
28934,0.17,15660.0,1
28935,0.17,204109.0,1
28936,0.17,8228.0,1
28937,0.17,3044581.777777778,1
28938,0.17,29.0,1
28939,0.17,420.0,1
28940,0.17,3089075.0,1
28941,0.17,36009.0,1
28942,0.17,204114.0,1
28943,0.17,1893.0,1
28944,0.17,12872.0,1
28945,0.17,14976.5,1
28946,0.17,5340.833333333333,1
28947,0.17,172.0,1
28948,0.17,139382.33333333334,1
28949,0.17,1108.0,1
28950,0.17,204114.0,1
28951,0.17,18862.0,1
28952,0.17,153232.0,1
28953,0.17,12109963.5,1
28954,0.17,249.5,1
28955,0.17,83.0,1
28956,0.17,23243.666666666668,1
28957,0.17,3064.0,1
28958,0.17,17.0,1
28959,0.17,145.0,1
28960,0.17,1424.0,1
28961,0.17,211389.0,1
28962,0.17,102.0,1
28963,0.17,1845.0,1
28964,0.17,1761.0,1
28965,0.17,5298.0,1
28966,0.17,2534844.3975903615,1
28967,0.17,118604.0,1
28968,0.17,64.0,1
28969,0.17,43.0,1
28970,0.17,69.5,1
28971,0.17,14897.0,1
28972,0.17,5347.333333333333,1
28973,0.17,320.0,1
28974,0.17,1460.0,1
28975,0.17,863.0,1
28976,0.17,5159.0,1
28977,0.17,38.5,1
28978,0.17,204114.0,1
28979,0.17,5147.0,1
28980,0.17,117.0,1
28981,0.17,39229.0,1
28982,0.17,77.0,1
28983,0.17,275.0,1
28984,0.17,2070.0,1
28985,0.17,905.0,1
28986,0.17,246.0,1
28987,0.17,9311294.5,1
28988,0.17,915687.5,1
28989,0.17,77.0,1
28990,0.17,302118.85714285716,1
28991,0.17,90663.0,1
28992,0.17,870.0,1
28993,0.17,426.0,1
28994,0.17,34.0,1
28995,0.17,439.0,1
28996,0.17,13548.0,1
28997,0.17,27092.0,1
28998,0.17,63203.71428571428,1
28999,0.17,690.0,1
29000,0.17,63997.0,1
29001,0.17,513.0,1
29002,0.17,145.0,1
29003,0.17,52972.0,1
29004,0.17,421.0,1
29005,0.17,927.0,1
29006,0.17,75882.0,1
29007,0.17,2436.0,1
29008,0.17,2267.0,1
29009,0.17,5212.0,1
29010,0.17,204109.0,1
29011,0.17,2611993.5,1
29012,0.17,418912.0,1
29013,0.17,232058.0,1
29014,0.17,317.0,1
29015,0.17,1265503.25,1
29016,0.17,2265.0,1
29017,0.17,948477.75,1
29018,0.17,3150.0,1
29019,0.17,131959.33333333334,1
29020,0.17,420.0,1
29021,0.17,105.0,1
29022,0.17,5147.0,1
29023,0.17,3991.0,1
29024,0.17,125044.6,1
29025,0.17,213.0,1
29026,0.17,769.0,1
29027,0.17,740.0,1
29028,0.17,25810853.4,1
29029,0.17,105.66666666666667,1
29030,0.17,42.0,1
29031,0.17,109886.0,1
29032,0.17,2659633.5,1
29033,0.17,146014.0,1
29034,0.17,3058.0,1
29035,0.17,6466.0,1
29036,0.17,43.666666666666664,1
29037,0.17,220141.0,1
29038,0.17,414.4,1
29039,0.17,1365.0,1
29040,0.17,8064532.5,1
29041,0.17,21878.0,1
29042,0.17,901272.0,1
29043,0.17,56.0,1
29044,0.17,128415.25,1
29045,0.17,8.0,1
29046,0.17,1761603.0,1
29047,0.17,46874.0,1
29048,0.17,51.0,1
29049,0.17,1256.0,1
29050,0.17,232062.0,1
29051,0.17,83.0,1
29052,0.17,51.0,1
29053,0.17,58.0,1
29054,0.17,1.0,1
29055,0.17,5147.0,1
29056,0.17,75882.0,1
29057,0.17,893.6666666666666,1
29058,0.17,308743.5,1
29059,0.17,231.0,1
29060,0.17000000000000004,3276285.777777778,1
29061,0.18,1434950.0,1
29062,0.18,439412.0,1
29063,0.18,5674.0,1
29064,0.18,863.0,1
29065,0.18,1922.0,1
29066,0.18,31157933.0,1
29067,0.18,439413.0,1
29068,0.18,232066.0,1
29069,0.18,14557.0,1
29070,0.18,27952.0,1
29071,0.18,75882.0,1
29072,0.18,65329.0,1
29073,0.18,9962.0,1
29074,0.18,88.0,1
29075,0.18,71319.35714285714,1
29076,0.18,232062.0,1
29077,0.18,75840.0,1
29078,0.18,473.5,1
29079,0.18,24.0,1
29080,0.18,1508247.1152328334,1
29081,0.18,9132263.142857144,1
29082,0.18,2354.0,1
29083,0.18,75882.0,1
29084,0.18,24.0,1
29085,0.18,75882.0,1
29086,0.18,88.5,1
29087,0.18,116209.5,1
29088,0.18,201453.0,1
29089,0.18,925.0,1
29090,0.18,59.5,1
29091,0.18,605.0,1
29092,0.18,352.0,1
29093,0.18,285623.8823529412,1
29094,0.18,1508151.0,1
29095,0.18,439413.0,1
29096,0.18,193506.85714285713,1
29097,0.18,204114.0,1
29098,0.18,352.57142857142856,1
29099,0.18,1893869.5,1
29100,0.18,204.5,1
29101,0.18,1802.0,1
29102,0.18,6748.0,1
29103,0.18,9326.0,1
29104,0.18,13.0,1
29105,0.18,186.5,1
29106,0.18,436.0,1
29107,0.18,47.0,1
29108,0.18,1907.0,1
29109,0.18,75882.0,1
29110,0.18,53712.0,1
29111,0.18,2787.5,1
29112,0.18,298.0,1
29113,0.18,363.5,1
29114,0.18,592.0,1
29115,0.18,1594.0,1
29116,0.18,132.0,1
29117,0.18,75882.0,1
29118,0.18,6268.5,1
29119,0.18,15659.0,1
29120,0.18,249.0,1
29121,0.18,757.0,1
29122,0.18,31267.0,1
29123,0.18,1783408.0,1
29124,0.18,159.0,1
29125,0.18,2659633.5,1
29126,0.18,83.0,1
29127,0.18,43539.5,1
29128,0.18,1880.0,1
29129,0.18,68.5,1
29130,0.18,5147.0,1
29131,0.18,73.0,1
29132,0.18,896.0,1
29133,0.18,75882.0,1
29134,0.18,19.0,1
29135,0.18,591.0,1
29136,0.18,7721.0,1
29137,0.18,51120.25,1
29138,0.18,6084.0,1
29139,0.18,489.0,1
29140,0.18,705.0,1
29141,0.18,204114.0,1
29142,0.18,4.0,1
29143,0.18,275.0,1
29144,0.18,4258051.0,1
29145,0.18,57780.5,1
29146,0.18,39234.0,1
29147,0.18,1608.0,1
29148,0.18,12878.0,1
29149,0.18,17428.0,1
29150,0.18,301572.0,1
29151,0.18,592.0,1
29152,0.18,1372061.5,1
29153,0.18,473739.0,1
29154,0.18,892416.5,1
29155,0.18,473743.0,1
29156,0.18,9244.0,1
29157,0.18,4616.0,1
29158,0.18,58521.0,1
29159,0.18,61.0,1
29160,0.18,439413.0,1
29161,0.18,2070.0,1
29162,0.18,83.0,1
29163,0.18,1605.0,1
29164,0.18,1761588.0,1
29165,0.18,190.0,1
29166,0.18,5147.0,1
29167,0.18,255.0,1
29168,0.18,1409.0,1
29169,0.18,118604.0,1
29170,0.18,309850.4,1
29171,0.18,160323.2857142857,1
29172,0.18,1473640.5555555555,1
29173,0.18,275.0,1
29174,0.18,1484.0,1
29175,0.18,118.4,1
29176,0.18,720.0,1
29177,0.18,184947.5,1
29178,0.18,2817.5,1
29179,0.18,75882.0,1
29180,0.18,638131.0,1
29181,0.18,252.0,1
29182,0.18,592.0,1
29183,0.18,23842599.0,1
29184,0.18,857.0,1
29185,0.18,699503.8,1
29186,0.18,75882.0,1
29187,0.18,83.0,1
29188,0.18,275.0,1
29189,0.18,142.2,1
29190,0.18,421.0,1
29191,0.18,15713.0,1
29192,0.18,3634.0,1
29193,0.18,590.0,1
29194,0.18,900.0,1
29195,0.18,222.0,1
29196,0.18,420.0,1
29197,0.18,24.0,1
29198,0.18,33.0,1
29199,0.18,5297.0,1
29200,0.18,1113929.25,1
29201,0.18,232060.0,1
29202,0.18,292.8,1
29203,0.18,75882.0,1
29204,0.18,99.6,1
29205,0.18,592.0,1
29206,0.18,2626.0,1
29207,0.18,899.0,1
29208,0.18,8788.0,1
29209,0.18,6039.0,1
29210,0.18,49.0,1
29211,0.18,57227.0,1
29212,0.18,12878.0,1
29213,0.18,6084.0,1
29214,0.18,796965.0,1
29215,0.18,34923.0,1
29216,0.18,77.5,1
29217,0.18,22.0,1
29218,0.18,60.0,1
29219,0.18,459.0,1
29220,0.18,53710.0,1
29221,0.18,2938.0,1
29222,0.18,50352.5,1
29223,0.18,420.0,1
29224,0.18,498.0,1
29225,0.18,10.0,1
29226,0.18,921.0,1
29227,0.18,232063.0,1
29228,0.18,37064.333333333336,1
29229,0.18,43.5,1
29230,0.18,204114.0,1
29231,0.18,75882.0,1
29232,0.18,232060.0,1
29233,0.18,47042.2,1
29234,0.18,48.0,1
29235,0.18,376.5,1
29236,0.18,4559.5,1
29237,0.18,141.5,1
29238,0.18,5147.0,1
29239,0.18,27952.0,1
29240,0.18,204151.23076923078,1
29241,0.18,14.0,1
29242,0.18,145.0,1
29243,0.18,31.0,1
29244,0.18,461.0,1
29245,0.18,75882.0,1
29246,0.18,6748.0,1
29247,0.18,118.0,1
29248,0.18,1579.0,1
29249,0.18,473752.0,1
29250,0.18,1080864.0,1
29251,0.18,27952.0,1
29252,0.18,7.0,1
29253,0.18,232061.0,1
29254,0.18,204111.5,1
29255,0.18,75882.0,1
29256,0.18,772492.75,1
29257,0.18,61.0,1
29258,0.18,93906.0,1
29259,0.18,12749.0,1
29260,0.18,695.5,1
29261,0.18,2380.0,1
29262,0.18,419013.0,1
29263,0.18,439413.0,1
29264,0.18,5147.0,1
29265,0.18,594.5,1
29266,0.18,22433.0,1
29267,0.18,4996.0,1
29268,0.18,331.0,1
29269,0.18,3089161.0,1
29270,0.18,43282.0,1
29271,0.18,34.0,1
29272,0.18,9242.0,1
29273,0.18,9242.0,1
29274,0.18,1108.0,1
29275,0.18,136.0,1
29276,0.18,235030.0,1
29277,0.18,1424494.2222222222,1
29278,0.18,172.0,1
29279,0.18,282.5,1
29280,0.18,17.0,1
29281,0.18,9242.0,1
29282,0.18,250.0,1
29283,0.18,56901.0,1
29284,0.18,2836315.0,1
29285,0.18,1460.0,1
29286,0.18,5147.0,1
29287,0.18,275.0,1
29288,0.18,17.0,1
29289,0.18,701.0,1
29290,0.18,153232.0,1
29291,0.18,10595.0,1
29292,0.18,6032.0,1
29293,0.18,2836321.0,1
29294,0.18,1893.0,1
29295,0.18,93.0,1
29296,0.18,9246.0,1
29297,0.18,17.0,1
29298,0.18,85480.5,1
29299,0.18,153232.0,1
29300,0.18,411.0,1
29301,0.18,2365043.5,1
29302,0.18,29910.0,1
29303,0.18,232062.0,1
29304,0.18,9090.0,1
29305,0.18,5981.0,1
29306,0.18,2436.0,1
29307,0.18,4821.0,1
29308,0.18,7720.0,1
29309,0.18,7721.0,1
29310,0.18,112466.5,1
29311,0.18,51.0,1
29312,0.18,376.0,1
29313,0.18,8642702.4375,1
29314,0.18,105.0,1
29315,0.18,17.0,1
29316,0.18,124.0,1
29317,0.18,204119.0,1
29318,0.18,356.0,1
29319,0.18,2204330.6666666665,1
29320,0.18,110002.25,1
29321,0.18,10662.0,1
29322,0.18,272.0,1
29323,0.18,405.0,1
29324,0.18,515284.5961538461,1
29325,0.18,26011.5,1
29326,0.18,43.5,1
29327,0.18,75882.0,1
29328,0.18,202965.0,1
29329,0.18,755.5,1
29330,0.18,224.3125,1
29331,0.18,45.0,1
29332,0.18,172.0,1
29333,0.18,39235.0,1
29334,0.18,204119.0,1
29335,0.18,177743.75,1
29336,0.18,2902325.588235294,1
29337,0.18,51.0,1
29338,0.18,36624.0,1
29339,0.18,1681.0,1
29340,0.18,53712.0,1
29341,0.18,17832.0,1
29342,0.18,2836320.0,1
29343,0.18,421.0,1
29344,0.18,420.0,1
29345,0.18,268912.4,1
29346,0.18,2364794.0,1
29347,0.18,232063.0,1
29348,0.18,347.0,1
29349,0.18,75664086.0,1
29350,0.18,43539.5,1
29351,0.18,1761591.0,1
29352,0.18,4869848.0,1
29353,0.18,3547781.5,1
29354,0.18,78860.0,1
29355,0.18,880825.5,1
29356,0.18,1500.0,1
29357,0.18,31158051.0,1
29358,0.18,399.0,1
29359,0.18,232063.0,1
29360,0.18,255.0,1
29361,0.18,93906.0,1
29362,0.18,36827.0,1
29363,0.18,1043.0,1
29364,0.18,75882.0,1
29365,0.18,436.0,1
29366,0.18,38473.5,1
29367,0.18,10258.0,1
29368,0.18,63997.0,1
29369,0.18,13.0,1
29370,0.18,88.5,1
29371,0.18,27952.0,1
29372,0.18,38160.5,1
29373,0.18,9242.0,1
29374,0.18,439413.0,1
29375,0.18,514175.0,1
29376,0.18,10.0,1
29377,0.18,203.0,1
29378,0.18,72.0,1
29379,0.18,403.4,1
29380,0.18,162019.0,1
29381,0.18,51.0,1
29382,0.18,156.5,1
29383,0.18,5147.0,1
29384,0.18,248.0,1
29385,0.18,171136.6,1
29386,0.18,204118.0,1
29387,0.18,1022.0,1
29388,0.18,8163.75,1
29389,0.18,48.2,1
29390,0.18,105.0,1
29391,0.18,32874.5,1
29392,0.18,115406.0,1
29393,0.18,2836321.0,1
29394,0.18,497708.0,1
29395,0.18,420.0,1
29396,0.18,2380.0,1
29397,0.18,77.0,1
29398,0.18,421.0,1
29399,0.18,438.5,1
29400,0.18,418.0,1
29401,0.18,10690.0,1
29402,0.18,3455.0,1
29403,0.18,367.0,1
29404,0.18,358.0,1
29405,0.18,418927.0,1
29406,0.18,1460.0,1
29407,0.18,77.0,1
29408,0.18,5565.0,1
29409,0.18,78.0,1
29410,0.18,287162.5,1
29411,0.18,418919.0,1
29412,0.18,145.0,1
29413,0.18,5147.0,1
29414,0.18,5147.0,1
29415,0.18,4560.0,1
29416,0.18,5147.0,1
29417,0.18,18569.5,1
29418,0.18,5147.0,1
29419,0.18,1489.0,1
29420,0.18,204113.5,1
29421,0.18,85.0,1
29422,0.18,145.0,1
29423,0.18,473752.0,1
29424,0.18,835.0,1
29425,0.18,5968.5,1
29426,0.18,200.0,1
29427,0.18,14.0,1
29428,0.18,83.0,1
29429,0.18,72.0,1
29430,0.18,1044.0,1
29431,0.18,628547.0,1
29432,0.18,75882.0,1
29433,0.18,101193.375,1
29434,0.18,412751.0,1
29435,0.18,51.0,1
29436,0.18,72.0,1
29437,0.18,1475.0,1
29438,0.18,1710951.1044176708,1
29439,0.18,826.0,1
29440,0.18,268.0,1
29441,0.18,2267.0,1
29442,0.18,6.0,1
29443,0.18,51.0,1
29444,0.18,358.0,1
29445,0.18,2659633.5,1
29446,0.18,34.0,1
29447,0.18,473752.0,1
29448,0.18,132.0,1
29449,0.18,19951.0,1
29450,0.18,32040.896551724138,1
29451,0.18,17428.0,1
29452,0.18,12002183.5,1
29453,0.18,312.0,1
29454,0.18,9976619.0,1
29455,0.18,60692.0,1
29456,0.18,40514.5,1
29457,0.18,7918.5,1
29458,0.18,8.0,1
29459,0.18,2.0,1
29460,0.18,2070.0,1
29461,0.18,83.0,1
29462,0.18,232061.0,1
29463,0.18,489.0,1
29464,0.18,473749.0,1
29465,0.18,83.0,1
29466,0.18,5529.0,1
29467,0.18,27952.0,1
29468,0.18,6776.8,1
29469,0.18,5996.75,1
29470,0.18,5212.0,1
29471,0.18,10074.0,1
29472,0.18,72.0,1
29473,0.18,439412.0,1
29474,0.18,1159.0,1
29475,0.18,45593.0,1
29476,0.18,213.0,1
29477,0.18,592.0,1
29478,0.18,9242.0,1
29479,0.18,17428.0,1
29480,0.18,5782.0,1
29481,0.18,27490.5,1
29482,0.18,105.0,1
29483,0.18,1080864.0,1
29484,0.18,72.0,1
29485,0.18,4328.0,1
29486,0.18,106.0,1
29487,0.18,85.0,1
29488,0.18,204118.0,1
29489,0.18,118986.5,1
29490,0.18,1043.0,1
29491,0.18,462.0,1
29492,0.18,102065.5,1
29493,0.18,439413.0,1
29494,0.18,239.0,1
29495,0.18,213.0,1
29496,0.18,7742.0,1
29497,0.18,397.5,1
29498,0.18,275.0,1
29499,0.18,1297.0,1
29500,0.18,459.0,1
29501,0.18,65329.0,1
29502,0.18,75882.0,1
29503,0.18,77.0,1
29504,0.18,82.5,1
29505,0.18,9.0,1
29506,0.18,1318.0,1
29507,0.18,17769.0,1
29508,0.18,138.5,1
29509,0.18,23795.0,1
29510,0.18,922.0,1
29511,0.18,1783408.0,1
29512,0.18,31157956.0,1
29513,0.18,446.0,1
29514,0.18,75.0,1
29515,0.18,34.0,1
29516,0.18,6.0,1
29517,0.18,473752.0,1
29518,0.18,204118.0,1
29519,0.18,27952.0,1
29520,0.18,13910.0,1
29521,0.18,106.0,1
29522,0.18,493.0,1
29523,0.18,5967148.0,1
29524,0.18,10370.0,1
29525,0.18,835.0,1
29526,0.18,5872940.888888889,1
29527,0.18,16.0,1
29528,0.18,439412.0,1
29529,0.18,3820.0,1
29530,0.18,1119.0,1
29531,0.18,132.0,1
29532,0.18,5147.0,1
29533,0.18,88.5,1
29534,0.18,1605.0,1
29535,0.18,58.0,1
29536,0.18,76006.0,1
29537,0.18,5147.0,1
29538,0.18,125.0,1
29539,0.18,13.0,1
29540,0.18,439413.0,1
29541,0.18,204116.0,1
29542,0.18,1970.0,1
29543,0.18,216236.0,1
29544,0.18,993041.0,1
29545,0.18,1901.0,1
29546,0.18,516.0,1
29547,0.18,1460.0,1
29548,0.18,275.0,1
29549,0.18,200.0,1
29550,0.18,31158019.5,1
29551,0.18,22483.18918918919,1
29552,0.18,33134.0,1
29553,0.18,204118.0,1
29554,0.18,31157981.5,1
29555,0.18,628543.0,1
29556,0.18,7170.5,1
29557,0.18,30.5,1
29558,0.18,418927.0,1
29559,0.18,386.75,1
29560,0.18,8655.0,1
29561,0.18,105.0,1
29562,0.18,42.0,1
29563,0.18,31157956.5,1
29564,0.18,12463908.4,1
29565,0.18,79154.0,1
29566,0.18,148.0,1
29567,0.18,439413.0,1
29568,0.18,228949.42857142858,1
29569,0.18,42.0,1
29570,0.18,115406.0,1
29571,0.18,232061.0,1
29572,0.18,17.0,1
29573,0.18,10369.0,1
29574,0.18,835.0,1
29575,0.18,498.0,1
29576,0.18,45688.0,1
29577,0.18,117.0,1
29578,0.18,112.0,1
29579,0.18,30877.0,1
29580,0.18,47.0,1
29581,0.18,254.0,1
29582,0.18,418924.0,1
29583,0.18,473752.0,1
29584,0.18,83.0,1
29585,0.18,330509.875,1
29586,0.18,401598.5,1
29587,0.18,1922.0,1
29588,0.18,106647.0,1
29589,0.18,5147.0,1
29590,0.18,436.0,1
29591,0.18,72.0,1
29592,0.18,19.0,1
29593,0.18,1716.0,1
29594,0.18,204119.0,1
29595,0.18,473743.0,1
29596,0.18,710.0,1
29597,0.18,206603.0,1
29598,0.18,592.0,1
29599,0.18,132.0,1
29600,0.18,1330.0,1
29601,0.18,55167.4,1
29602,0.18,204109.0,1
29603,0.18,67.0,1
29604,0.18,315620.0,1
29605,0.18,145.0,1
29606,0.18,88.5,1
29607,0.18,8163.0,1
29608,0.18,75882.0,1
29609,0.18,1761.0,1
29610,0.18,45598.0,1
29611,0.18,1545610.5,1
29612,0.18,245.0,1
29613,0.18,45598.0,1
29614,0.18,34.0,1
29615,0.18,1605.0,1
29616,0.18,204109.0,1
29617,0.18,680.0,1
29618,0.18,5482406.555555556,1
29619,0.18,171.0,1
29620,0.18,826.0,1
29621,0.18,887976.0,1
29622,0.18,177.4,1
29623,0.18,439413.0,1
29624,0.18,72.0,1
29625,0.18,106.0,1
29626,0.18,65.0,1
29627,0.18,1043.0,1
29628,0.18,3814021.3636363638,1
29629,0.18,2857.0,1
29630,0.18,3108.0,1
29631,0.18,3430.0,1
29632,0.18,204119.0,1
29633,0.18,24.0,1
29634,0.18,19409.0,1
29635,0.18,2109.0,1
