,tweet_type,bot,count
129373,quoted,1.0,1
129374,retweeted,1.0,2
129380,original,0.0,1
129382,replied_to,0.0,1
129390,retweeted,0.0,1
129395,original,1.0,1
129396,retweeted,1.0,10
129397,replied_to,0.0,1
129398,retweeted,0.0,5
129410,retweeted,1.0,1
129412,retweeted,1.0,1
129416,retweeted,0.0,1
129427,retweeted,1.0,1
129433,retweeted,0.0,1
129436,retweeted,0.0,1
129439,retweeted,0.0,1
129443,retweeted,0.0,1
129449,retweeted,0.0,2
129477,retweeted,0.0,2
129480,retweeted,0.0,1
129483,retweeted,0.0,1
129487,retweeted,1.0,1
129492,retweeted,1.0,1
129493,retweeted,0.0,1
129496,replied_to,0.0,1
129501,retweeted,0.0,1
129505,original,1.0,2
129507,original,0.0,1
129511,retweeted,1.0,7
129539,retweeted,0.0,1
129543,retweeted,0.0,1
129565,retweeted,1.0,2
129577,retweeted,0.0,3
129600,retweeted,1.0,1
129603,retweeted,0.0,2
129612,replied_to,1.0,1
129632,retweeted,0.0,26
129633,original,0.0,1
129634,original,0.0,2
129635,retweeted,0.0,2
129638,original,1.0,1
129641,original,0.0,1
129668,retweeted,0.0,1
129670,quoted,0.0,1
129671,replied_to,0.0,1
129681,retweeted,0.0,4
129683,original,1.0,4
129684,retweeted,1.0,1
129685,retweeted,0.0,1
129689,retweeted,1.0,1
129694,retweeted,0.0,1
129702,retweeted,0.0,2
129705,retweeted,1.0,1
129711,original,0.0,5
129712,retweeted,0.0,12
129713,retweeted,0.0,1
129721,retweeted,0.0,2
129724,retweeted,0.0,1
129725,retweeted,1.0,4
129727,retweeted,0.0,1
129728,retweeted,0.0,1
129729,retweeted,1.0,2
129734,retweeted,1.0,1
129741,retweeted,0.0,1
129752,retweeted,0.0,1
129759,retweeted,0.0,1
129775,original,0.0,1
129778,original,1.0,1
129784,retweeted,0.0,2
129789,retweeted,1.0,1
129799,retweeted,0.0,4
129801,retweeted,0.0,1
129803,original,1.0,1
129807,retweeted,1.0,1
129812,retweeted,1.0,1
129813,retweeted,0.0,1
129814,retweeted,0.0,1
129819,original,0.0,1
129821,replied_to,0.0,1
129822,retweeted,0.0,1
129828,retweeted,1.0,2
129840,retweeted,1.0,1
129848,retweeted,0.0,2
129860,retweeted,1.0,1
129874,retweeted,1.0,3
129892,retweeted,1.0,1
129893,original,1.0,1
129899,retweeted,1.0,1
129904,retweeted,0.0,1
129905,retweeted,0.0,1
129916,retweeted,1.0,2
129920,original,0.0,1
129924,retweeted,0.0,1
129930,retweeted,0.0,1
129948,retweeted,0.0,1
129951,retweeted,0.0,1
129956,original,1.0,1
129958,retweeted,1.0,5
129966,original,1.0,1
129973,retweeted,0.0,1
129975,original,1.0,1
129978,original,0.0,1
129984,retweeted,1.0,1
129987,replied_to,0.0,1
129988,retweeted,0.0,1
129989,retweeted,0.0,10
129992,retweeted,0.0,1
129994,original,1.0,1
129998,original,1.0,1
130000,retweeted,1.0,4
130004,retweeted,0.0,1
130007,retweeted,1.0,1
130015,original,0.0,1
130016,retweeted,0.0,1
130017,retweeted,0.0,1
130018,retweeted,1.0,3
130031,retweeted,0.0,1
130034,retweeted,0.0,1
130039,retweeted,0.0,1
130048,original,1.0,1
130051,original,0.0,7
130052,retweeted,0.0,2
130054,retweeted,0.0,1
130056,retweeted,1.0,1
130060,retweeted,0.0,1
130069,original,0.0,3
130070,quoted,0.0,1
130071,replied_to,0.0,2
130072,retweeted,0.0,2
130078,retweeted,0.0,4
130085,original,0.0,2
130086,quoted,0.0,1
130087,retweeted,0.0,1
130091,retweeted,0.0,1
130100,retweeted,0.0,1
130102,retweeted,1.0,4
130116,original,0.0,1
130117,retweeted,0.0,2
130125,retweeted,1.0,4
130126,retweeted,0.0,1
130138,retweeted,0.0,1
130148,retweeted,0.0,5
130149,retweeted,0.0,2
130150,retweeted,1.0,1
130155,original,1.0,1
130156,retweeted,1.0,2
130158,retweeted,1.0,1
130165,original,0.0,1
130171,retweeted,0.0,1
130174,retweeted,0.0,1
130180,original,1.0,1
130181,original,0.0,3
130182,retweeted,0.0,6
130184,original,0.0,3
130185,replied_to,0.0,1
130186,retweeted,0.0,1
130197,retweeted,0.0,13
130199,retweeted,1.0,1
130202,retweeted,0.0,1
130218,retweeted,1.0,1
130220,retweeted,1.0,1
130230,original,1.0,1
130231,retweeted,1.0,3
130235,retweeted,1.0,1
130237,original,0.0,1
130238,retweeted,0.0,1
130239,replied_to,0.0,1
130248,retweeted,1.0,1
130257,retweeted,0.0,3
130264,replied_to,1.0,1
130277,retweeted,0.0,1
130286,retweeted,0.0,1
130288,retweeted,1.0,1
130289,quoted,0.0,1
130298,original,1.0,3
130301,original,1.0,1
130313,original,0.0,1
130317,retweeted,1.0,1
130323,retweeted,1.0,1
130328,retweeted,0.0,1
130333,retweeted,1.0,1
130336,original,1.0,1
130342,original,0.0,4
130343,retweeted,0.0,15
130348,retweeted,0.0,1
130350,retweeted,0.0,6
130360,retweeted,0.0,1
130382,retweeted,1.0,1
130383,quoted,0.0,3
130384,retweeted,0.0,1
130385,retweeted,0.0,1
130387,quoted,0.0,1
130388,retweeted,0.0,1
130394,retweeted,0.0,1
130398,retweeted,1.0,4
130400,retweeted,0.0,1
130406,retweeted,0.0,1
130410,retweeted,0.0,3
130413,original,0.0,1
130435,retweeted,0.0,1
130436,retweeted,1.0,1
130447,retweeted,0.0,1
130448,retweeted,1.0,3
130449,retweeted,1.0,1
130453,retweeted,1.0,1
130455,retweeted,0.0,1
130482,original,0.0,2
130483,replied_to,0.0,1
130484,retweeted,0.0,1
130485,retweeted,0.0,5
130486,retweeted,1.0,1
130509,replied_to,1.0,8
130522,retweeted,0.0,1
130531,original,1.0,1
130545,original,1.0,2
130550,retweeted,1.0,1
130559,original,0.0,6
130560,quoted,0.0,5
130561,retweeted,0.0,28
130566,original,0.0,1
130574,retweeted,1.0,1
130576,retweeted,0.0,2
130580,retweeted,0.0,1
130605,retweeted,0.0,1
130623,original,0.0,2
130624,original,1.0,32
130625,replied_to,1.0,7
130626,retweeted,1.0,575
130628,retweeted,0.0,1
130630,retweeted,0.0,1
130634,original,0.0,1
130638,retweeted,0.0,3
130639,retweeted,0.0,1
130650,retweeted,1.0,1
130653,replied_to,0.0,4
130654,retweeted,0.0,4
130661,retweeted,0.0,1
130668,retweeted,0.0,1
130676,retweeted,0.0,3
130692,retweeted,1.0,1
130694,retweeted,1.0,1
130703,replied_to,0.0,3
130705,retweeted,1.0,3
130706,retweeted,0.0,1
130715,retweeted,0.0,1
130721,retweeted,0.0,2
130722,retweeted,0.0,1
130727,retweeted,0.0,1
130730,quoted,0.0,3
130741,retweeted,1.0,1
130748,retweeted,0.0,1
130750,replied_to,1.0,1
130760,retweeted,0.0,24
130778,replied_to,0.0,1
130781,quoted,0.0,1
130782,retweeted,0.0,1
130807,original,1.0,1
130810,retweeted,0.0,1
130822,original,0.0,1
130825,retweeted,0.0,1
130862,replied_to,0.0,7
130863,retweeted,0.0,2
130864,original,0.0,1
130875,retweeted,0.0,1
130887,quoted,0.0,1
130888,retweeted,0.0,1
130889,retweeted,0.0,2
130890,original,0.0,1
130891,quoted,0.0,2
130894,retweeted,0.0,7
130898,retweeted,0.0,4
130903,retweeted,0.0,1
130911,retweeted,0.0,1
130946,replied_to,0.0,1
130959,replied_to,0.0,1
130960,retweeted,0.0,5
130961,original,1.0,1
130963,original,0.0,5
130964,replied_to,0.0,2
130965,retweeted,0.0,8
130966,retweeted,1.0,4
130974,original,0.0,1
130979,replied_to,1.0,1
130987,original,0.0,1
131014,retweeted,1.0,9
131020,retweeted,0.0,1
131045,original,0.0,2
131046,retweeted,0.0,3
131056,retweeted,1.0,6
131083,retweeted,0.0,1
131084,retweeted,0.0,1
131091,retweeted,0.0,2
131101,retweeted,0.0,2
131102,retweeted,0.0,1
131106,original,0.0,1
131107,retweeted,0.0,1
131113,retweeted,0.0,4
131115,retweeted,0.0,1
131138,original,0.0,1
131139,retweeted,0.0,1
131145,retweeted,0.0,2
131150,retweeted,0.0,1
131152,retweeted,1.0,1
131154,retweeted,0.0,2
131158,replied_to,0.0,1
131159,retweeted,0.0,1
131161,original,1.0,1
131163,original,0.0,1
131164,quoted,0.0,1
131165,retweeted,0.0,1
131170,retweeted,1.0,2
131175,retweeted,1.0,1
131178,original,1.0,1
131185,retweeted,0.0,3
131196,retweeted,0.0,1
131210,retweeted,1.0,1
131217,retweeted,0.0,1
131218,retweeted,1.0,2
131227,original,0.0,1
131228,retweeted,0.0,1
131235,retweeted,1.0,1
131236,retweeted,0.0,1
131238,retweeted,1.0,1
131243,original,0.0,2
131246,quoted,0.0,1
131269,retweeted,1.0,2
131270,original,1.0,2
131273,original,0.0,8
131274,retweeted,0.0,1
131279,retweeted,1.0,2
131281,retweeted,1.0,2
131282,retweeted,0.0,2
131289,retweeted,1.0,1
131292,replied_to,1.0,1
131308,quoted,0.0,1
131309,retweeted,0.0,6
131310,retweeted,1.0,1
131324,replied_to,0.0,1
131328,retweeted,1.0,1
131329,original,0.0,1
131336,retweeted,0.0,1
131342,original,0.0,1
131351,original,1.0,1
131352,quoted,1.0,1
131353,replied_to,1.0,27
131360,retweeted,1.0,12
131366,retweeted,0.0,2
131378,original,0.0,1
131379,quoted,0.0,4
131380,replied_to,0.0,6
131381,retweeted,0.0,8
131390,replied_to,1.0,1
131392,retweeted,0.0,1
131394,retweeted,1.0,8
131395,retweeted,0.0,2
131398,retweeted,1.0,1
131406,retweeted,0.0,1
131407,retweeted,0.0,2
131411,replied_to,0.0,1
131428,original,0.0,2
131432,retweeted,1.0,1
131444,retweeted,1.0,1
131447,retweeted,0.0,1
131448,retweeted,1.0,1
131452,retweeted,1.0,1
131459,retweeted,1.0,1
131461,retweeted,0.0,1
131471,retweeted,1.0,1
131495,retweeted,1.0,1
131497,replied_to,0.0,1
131498,original,0.0,2
131499,replied_to,0.0,1
131500,retweeted,0.0,2
131509,retweeted,1.0,1
131517,retweeted,0.0,1
131518,retweeted,0.0,1
131528,original,0.0,1
131530,retweeted,0.0,1
131535,original,0.0,1
131536,retweeted,0.0,5
131537,original,1.0,2
131538,retweeted,1.0,1
131542,retweeted,0.0,1
131548,retweeted,0.0,1
131552,retweeted,1.0,1
131554,original,1.0,1
131555,retweeted,1.0,1
131569,original,0.0,2
131572,retweeted,1.0,5
131576,retweeted,1.0,1
131607,retweeted,1.0,1
131611,retweeted,1.0,1
131623,retweeted,0.0,4
131627,retweeted,0.0,17
131629,retweeted,1.0,1
131632,original,0.0,1
131633,original,1.0,1
131638,retweeted,0.0,2
131645,original,0.0,2
131646,replied_to,1.0,4
131652,retweeted,0.0,1
131655,original,1.0,1
131657,quoted,0.0,1
131664,replied_to,1.0,1
131665,retweeted,1.0,6
131671,retweeted,1.0,3
131675,retweeted,1.0,1
131682,retweeted,0.0,1
131696,retweeted,1.0,1
131698,retweeted,0.0,1
131699,original,0.0,1
131702,retweeted,0.0,2
131712,original,0.0,18
131713,quoted,0.0,1
131714,replied_to,0.0,1
131716,retweeted,0.0,5
131718,retweeted,0.0,1
131719,retweeted,1.0,2
131725,original,0.0,1
131726,quoted,0.0,1
131727,replied_to,0.0,1
131728,retweeted,0.0,1
131741,retweeted,0.0,1
131746,retweeted,1.0,10
131757,retweeted,0.0,5
131758,retweeted,1.0,1
131765,retweeted,1.0,2
131766,retweeted,1.0,1
131771,retweeted,0.0,1
131780,original,1.0,1
131781,retweeted,1.0,26
131782,retweeted,0.0,5
131792,replied_to,1.0,1
131797,retweeted,0.0,5
131800,original,0.0,2
131801,original,1.0,2
131802,retweeted,0.0,1
131803,retweeted,0.0,1
131811,retweeted,1.0,4
131817,quoted,0.0,1
131819,retweeted,1.0,1
131820,retweeted,0.0,1
131828,retweeted,1.0,1
131829,retweeted,0.0,1
131836,original,0.0,1
131839,retweeted,1.0,1
131840,retweeted,0.0,2
131852,original,0.0,1
131853,quoted,0.0,1
131854,replied_to,0.0,1
131855,retweeted,1.0,1
131859,retweeted,0.0,1
131862,retweeted,1.0,1
131863,retweeted,0.0,1
131865,original,0.0,1
131868,retweeted,1.0,1
131881,original,1.0,1
131882,retweeted,1.0,1
131893,replied_to,1.0,1
131894,retweeted,1.0,2
131923,retweeted,0.0,3
131934,retweeted,1.0,1
131935,retweeted,1.0,1
131945,retweeted,0.0,1
131947,retweeted,0.0,1
131959,retweeted,1.0,1
131970,retweeted,0.0,1
131982,retweeted,0.0,2
131985,retweeted,0.0,10
131993,retweeted,1.0,1
131996,original,1.0,1
132001,retweeted,0.0,1
132014,retweeted,1.0,1
132018,original,0.0,1
132019,retweeted,0.0,3
132024,retweeted,1.0,2
132027,retweeted,0.0,1
132030,retweeted,1.0,4
132043,retweeted,1.0,1
132047,retweeted,0.0,2
132053,retweeted,1.0,11
132054,retweeted,1.0,3
132057,retweeted,0.0,2
132070,original,1.0,1
132079,retweeted,0.0,1
132082,original,0.0,2
132083,retweeted,0.0,1
132091,original,0.0,1
132097,retweeted,0.0,1
132111,original,1.0,2
132128,quoted,1.0,2
132140,original,0.0,2
132141,retweeted,0.0,2
132144,retweeted,0.0,7
132146,retweeted,1.0,3
132147,original,0.0,1
132153,retweeted,0.0,1
132158,retweeted,0.0,8
132162,retweeted,0.0,1
132177,retweeted,1.0,6
132182,replied_to,1.0,3
132183,retweeted,0.0,3
132187,replied_to,0.0,1
132192,retweeted,0.0,1
132197,retweeted,0.0,2
132199,retweeted,0.0,1
132204,retweeted,0.0,1
132210,retweeted,1.0,1
132220,retweeted,0.0,1
132222,retweeted,1.0,2
132226,original,0.0,1
132243,original,1.0,2
132244,retweeted,1.0,1
132254,retweeted,1.0,3
132285,retweeted,1.0,1
132286,retweeted,0.0,1
132289,retweeted,1.0,2
132292,retweeted,1.0,2
132293,retweeted,0.0,1
132295,retweeted,0.0,2
132303,retweeted,0.0,3
132305,original,0.0,1
132306,replied_to,0.0,7
132312,retweeted,1.0,2
132325,retweeted,1.0,9
132340,retweeted,0.0,1
132350,retweeted,1.0,2
132355,original,0.0,1
132357,retweeted,0.0,1
132359,original,1.0,2
132360,original,0.0,1
132376,retweeted,0.0,1
132377,original,0.0,1
132380,retweeted,1.0,1
132389,original,1.0,1
132392,retweeted,0.0,1
132398,replied_to,0.0,1
132407,retweeted,0.0,1
132411,retweeted,1.0,1
132413,retweeted,1.0,1
132414,retweeted,1.0,1
132419,retweeted,0.0,1
132420,retweeted,0.0,1
132459,retweeted,0.0,1
132465,retweeted,0.0,1
132469,original,0.0,1
132470,retweeted,0.0,1
132472,retweeted,0.0,1
132474,retweeted,0.0,1
132476,retweeted,1.0,1
132477,original,0.0,1
132479,original,0.0,1
132480,retweeted,0.0,2
132489,retweeted,1.0,1
132492,replied_to,1.0,1
132496,retweeted,0.0,1
132498,replied_to,1.0,1
132503,retweeted,0.0,2
132505,original,0.0,2
132508,retweeted,0.0,1
132512,original,0.0,4
132513,replied_to,0.0,15
132522,retweeted,0.0,1
132526,retweeted,0.0,1
132530,retweeted,1.0,1
132533,replied_to,0.0,1
132536,retweeted,0.0,1
132559,retweeted,0.0,1
132561,original,0.0,1
132563,original,0.0,1
132564,retweeted,1.0,2
132566,retweeted,1.0,4
132568,original,0.0,1
132569,original,0.0,5
132570,retweeted,0.0,1
132573,retweeted,0.0,1
132587,retweeted,1.0,1
132591,retweeted,0.0,1
132592,retweeted,1.0,1
132613,original,0.0,1
132619,original,0.0,12
132620,quoted,0.0,67
132621,replied_to,0.0,38
132622,retweeted,0.0,10
132636,original,0.0,58
132637,quoted,0.0,16
132638,replied_to,0.0,1
132639,retweeted,0.0,41
132651,retweeted,1.0,1
132652,retweeted,1.0,3
132657,original,0.0,1
132662,retweeted,0.0,3
132667,retweeted,0.0,1
132670,retweeted,1.0,1
132673,quoted,0.0,1
132674,retweeted,0.0,1
132675,retweeted,1.0,1
132699,retweeted,0.0,1
132703,retweeted,0.0,1
132704,retweeted,0.0,1
132709,retweeted,0.0,2
132718,retweeted,1.0,1
132722,retweeted,1.0,1
132743,retweeted,0.0,1
132763,retweeted,1.0,1
132764,retweeted,1.0,1
132777,retweeted,0.0,1
132779,original,1.0,1
132781,retweeted,0.0,1
132782,retweeted,1.0,1
132783,original,0.0,1
132784,quoted,0.0,2
132785,retweeted,0.0,7
132792,retweeted,1.0,2
132794,original,0.0,4
132795,retweeted,0.0,1
132797,original,0.0,10
132798,quoted,0.0,1
132799,replied_to,0.0,4
132800,retweeted,0.0,2
132807,retweeted,1.0,1
132815,retweeted,1.0,3
132827,retweeted,1.0,4
132837,retweeted,0.0,1
132839,retweeted,1.0,14
132841,retweeted,0.0,1
132843,retweeted,1.0,1
132845,retweeted,0.0,4
132846,replied_to,0.0,4
132847,retweeted,0.0,3
132850,retweeted,1.0,1
132851,original,0.0,3
132852,quoted,0.0,1
132853,replied_to,0.0,8
132854,retweeted,0.0,1
132855,retweeted,1.0,1
132864,retweeted,0.0,5
132880,retweeted,0.0,6
132883,replied_to,0.0,2
132885,retweeted,1.0,1
132891,retweeted,0.0,1
132895,replied_to,1.0,1
132908,retweeted,0.0,1
132915,retweeted,0.0,2
132916,replied_to,0.0,1
132923,retweeted,1.0,1
132927,retweeted,0.0,4
132928,original,0.0,1
132943,retweeted,0.0,1
132950,retweeted,0.0,1
132956,quoted,0.0,1
132964,original,0.0,1
132969,original,0.0,1
132970,quoted,0.0,2
132972,retweeted,1.0,1
132973,retweeted,0.0,7
132983,retweeted,0.0,1
132987,retweeted,0.0,1
133000,original,1.0,2
133001,retweeted,1.0,2
133008,retweeted,0.0,1
133025,retweeted,1.0,1
133026,original,0.0,1
133027,quoted,0.0,1
133030,original,1.0,1
133031,retweeted,0.0,2
133037,retweeted,0.0,1
133038,retweeted,0.0,1
133039,retweeted,1.0,1
133054,original,1.0,3
133055,retweeted,1.0,2
133077,original,1.0,1
133088,retweeted,1.0,17
133090,replied_to,1.0,1
133099,original,1.0,1
133100,retweeted,1.0,16
133105,retweeted,1.0,1
133110,replied_to,0.0,1
133111,retweeted,0.0,2
133121,retweeted,0.0,1
133139,replied_to,0.0,2488
133140,retweeted,0.0,34
133149,replied_to,0.0,1
133151,retweeted,0.0,2
133167,quoted,1.0,1
133175,original,0.0,4
133176,retweeted,0.0,8
133178,retweeted,1.0,1
133181,retweeted,0.0,1
133191,retweeted,0.0,2
133197,original,1.0,1
133202,replied_to,0.0,1
133203,retweeted,0.0,1
133204,replied_to,0.0,1
133212,retweeted,0.0,1
133214,retweeted,1.0,1
133218,retweeted,0.0,1
133221,retweeted,0.0,6
133222,retweeted,0.0,1
133228,retweeted,1.0,1
133232,retweeted,0.0,2
133240,retweeted,1.0,1
133246,original,0.0,1
133258,retweeted,0.0,1
133261,retweeted,0.0,1
133262,replied_to,0.0,1
133278,retweeted,0.0,3
133286,retweeted,1.0,1
133289,quoted,0.0,2
133296,retweeted,0.0,1
133300,retweeted,1.0,1
133306,retweeted,0.0,2
133308,retweeted,0.0,1
133313,retweeted,0.0,4
133315,original,0.0,1
133317,retweeted,0.0,1
133319,retweeted,0.0,3
133323,original,0.0,1
133324,original,0.0,1
133325,retweeted,0.0,5
133330,retweeted,1.0,3
133333,retweeted,1.0,1
133344,retweeted,0.0,2
133360,retweeted,1.0,1
133362,retweeted,0.0,1
133397,retweeted,0.0,1
133401,retweeted,1.0,2
133406,original,0.0,1
133412,original,1.0,1
133413,retweeted,1.0,1
133417,original,0.0,1
133420,retweeted,0.0,4
133421,retweeted,1.0,1
133423,retweeted,0.0,3
133428,retweeted,0.0,5
133432,retweeted,0.0,1
133458,retweeted,0.0,1
133482,retweeted,1.0,1
133488,retweeted,0.0,1
133489,retweeted,1.0,1
133491,original,0.0,9
133492,quoted,0.0,1
133493,replied_to,0.0,1
133494,retweeted,0.0,3
133495,retweeted,0.0,1
133500,retweeted,0.0,1
133508,retweeted,1.0,1
133513,retweeted,0.0,1
133515,retweeted,0.0,1
133520,retweeted,0.0,1
133524,retweeted,0.0,1
133528,retweeted,0.0,1
133534,original,1.0,2
133543,retweeted,0.0,13
133545,retweeted,0.0,1
133549,retweeted,1.0,3
133553,retweeted,0.0,1
133555,original,0.0,1
133557,retweeted,1.0,2
133558,original,0.0,1
133560,retweeted,0.0,1
133561,original,0.0,1
133565,retweeted,0.0,1
133572,retweeted,1.0,1
133573,retweeted,0.0,2
133586,retweeted,0.0,1
133595,retweeted,1.0,1
133619,retweeted,0.0,1
133621,original,0.0,1
133622,retweeted,1.0,16
133623,quoted,0.0,2
133624,retweeted,0.0,1
133629,retweeted,0.0,1
133630,retweeted,0.0,1
133660,original,0.0,1
133670,original,0.0,1
133671,retweeted,0.0,5
133673,retweeted,1.0,4
133686,retweeted,0.0,3
133701,retweeted,1.0,1
133708,retweeted,1.0,2
133710,retweeted,0.0,1
133731,retweeted,1.0,1
133736,retweeted,1.0,1
133737,retweeted,1.0,1
133738,retweeted,0.0,1
133739,retweeted,0.0,1
133755,retweeted,1.0,13
133763,original,1.0,1
133764,replied_to,1.0,39
133772,retweeted,0.0,1
133780,retweeted,0.0,1
133783,retweeted,0.0,1
133805,retweeted,0.0,2
133830,replied_to,0.0,1
133838,original,1.0,1
133844,retweeted,0.0,1
133846,retweeted,1.0,1
133849,original,0.0,16
133850,quoted,0.0,1
133851,retweeted,0.0,12
133854,retweeted,1.0,2
133862,retweeted,1.0,1
133870,quoted,0.0,1
133872,retweeted,0.0,1
133875,retweeted,0.0,4
133877,retweeted,1.0,1
133885,retweeted,0.0,1
133886,original,0.0,1
133891,retweeted,0.0,1
133892,replied_to,0.0,1
133901,original,0.0,1
133903,retweeted,1.0,5
133904,original,0.0,2
133910,replied_to,1.0,1
133912,retweeted,1.0,2
133915,retweeted,0.0,6
133916,retweeted,0.0,5
133917,retweeted,1.0,1
133918,original,0.0,1
133926,quoted,0.0,1
133931,retweeted,0.0,1
133939,original,1.0,1
133949,original,0.0,3
133950,retweeted,0.0,9
133951,replied_to,1.0,1
133956,retweeted,1.0,1
133961,retweeted,0.0,1
133971,retweeted,0.0,2
133980,retweeted,0.0,1
133981,original,0.0,1
133982,retweeted,0.0,1
133983,quoted,0.0,1
133986,original,1.0,1
133998,original,1.0,2
133999,retweeted,0.0,1
134002,original,1.0,1
134004,retweeted,1.0,2
134005,replied_to,0.0,1
134006,retweeted,0.0,3
134008,replied_to,1.0,3
134010,retweeted,1.0,1
134012,original,1.0,1
134013,retweeted,1.0,1
134016,retweeted,0.0,1
134018,original,1.0,8
134019,retweeted,1.0,1
134021,original,0.0,1
134022,retweeted,0.0,8
134028,retweeted,1.0,3
134055,retweeted,0.0,2
134061,quoted,0.0,1
134073,retweeted,1.0,1
134076,original,0.0,1
134077,retweeted,0.0,23
134079,retweeted,1.0,1
134090,retweeted,1.0,11
134098,retweeted,1.0,1
134100,original,0.0,1
134107,retweeted,0.0,2
134108,retweeted,0.0,3
134109,original,1.0,1
134110,retweeted,0.0,4
134113,retweeted,1.0,1
134115,retweeted,1.0,1
134116,original,0.0,2
134118,retweeted,1.0,7
134133,original,0.0,1
134134,quoted,0.0,2
134135,retweeted,0.0,1
134138,retweeted,1.0,1
134141,retweeted,0.0,1
134143,retweeted,0.0,1
134160,retweeted,0.0,1
134176,retweeted,1.0,1
134185,retweeted,0.0,1
134190,original,0.0,1
134197,retweeted,1.0,1
134198,original,0.0,1
134199,quoted,0.0,2
134200,retweeted,0.0,2
134205,retweeted,1.0,1
134207,retweeted,1.0,3
134209,original,1.0,2
134210,replied_to,1.0,5
134211,retweeted,1.0,1
134214,original,1.0,1
134215,retweeted,0.0,3
134228,original,1.0,1
134229,retweeted,0.0,1
134231,retweeted,1.0,2
134242,retweeted,1.0,5
134255,retweeted,0.0,1
134264,retweeted,0.0,1
134270,retweeted,0.0,1
134272,retweeted,0.0,1
134275,retweeted,0.0,1
134277,replied_to,1.0,1
134278,original,0.0,1
134279,retweeted,0.0,1
134282,replied_to,1.0,1
134283,retweeted,1.0,1
134285,retweeted,1.0,1
134286,replied_to,0.0,1
134289,retweeted,0.0,5
134291,retweeted,0.0,1
134295,retweeted,0.0,5
134296,original,1.0,1
134297,retweeted,0.0,1
134300,replied_to,1.0,1
134308,retweeted,1.0,4
134314,retweeted,0.0,3
134319,retweeted,1.0,1
134334,retweeted,0.0,3
134349,original,0.0,2
134350,replied_to,0.0,1
134356,retweeted,0.0,2
134363,retweeted,0.0,1
134372,retweeted,1.0,2
134375,retweeted,1.0,1
134377,original,0.0,1
134378,original,0.0,7
134379,replied_to,0.0,1
134380,retweeted,0.0,25
134386,original,0.0,1
134391,original,0.0,2
134392,retweeted,0.0,36
134394,replied_to,0.0,1
134395,retweeted,0.0,13
134396,retweeted,0.0,3
134408,retweeted,0.0,1
134410,retweeted,0.0,1
134413,retweeted,1.0,1
134414,retweeted,1.0,1
134417,original,0.0,1
134418,retweeted,0.0,25
134420,retweeted,1.0,1
134429,retweeted,0.0,3
134445,replied_to,0.0,1
134446,retweeted,0.0,2
134454,retweeted,1.0,1
134470,retweeted,0.0,8
134473,replied_to,0.0,1
134474,retweeted,1.0,2
134477,retweeted,0.0,1
134480,retweeted,1.0,3
134481,retweeted,1.0,3
134489,original,1.0,1
134493,retweeted,1.0,23
134494,original,0.0,4
134498,original,0.0,1
134499,replied_to,0.0,1
134500,retweeted,0.0,1
134507,retweeted,0.0,2
134509,retweeted,0.0,1
134519,retweeted,0.0,1
134522,retweeted,1.0,1
134523,retweeted,0.0,1
134537,retweeted,0.0,2
134539,original,1.0,1
134540,retweeted,1.0,1
134544,retweeted,1.0,1
134553,retweeted,0.0,1
134558,retweeted,0.0,1
134563,retweeted,1.0,1
134565,retweeted,0.0,1
134567,original,0.0,3
134570,retweeted,0.0,1
134572,retweeted,0.0,1
134582,retweeted,1.0,1
134586,retweeted,0.0,1
134588,retweeted,1.0,1
134589,retweeted,0.0,1
134602,original,0.0,1
134603,retweeted,0.0,2
134607,retweeted,0.0,4
134609,retweeted,0.0,1
134610,original,1.0,1
134611,replied_to,1.0,3
134612,original,1.0,1
134613,retweeted,1.0,1
134614,retweeted,0.0,2
134618,retweeted,0.0,1
134630,original,0.0,1
134632,retweeted,0.0,1
134642,original,0.0,1
134644,retweeted,1.0,2
134650,retweeted,0.0,7
134661,retweeted,1.0,1
134663,retweeted,0.0,2
134672,original,1.0,1
134675,quoted,0.0,10
134676,replied_to,0.0,5
134677,retweeted,0.0,1
134681,replied_to,1.0,1
134682,retweeted,1.0,1
134692,retweeted,1.0,1
134696,retweeted,0.0,1
134697,retweeted,0.0,3
134701,original,0.0,1
134702,retweeted,0.0,2
134707,retweeted,1.0,1
134709,original,1.0,2
134710,replied_to,1.0,1
134712,original,0.0,1
134713,retweeted,0.0,2
134718,retweeted,0.0,1
134722,retweeted,0.0,1
134723,original,1.0,6
134724,replied_to,1.0,1
134725,retweeted,1.0,2
134727,retweeted,1.0,2
134728,retweeted,0.0,1
134733,retweeted,0.0,1
134736,retweeted,0.0,1
134741,retweeted,0.0,1
134742,retweeted,0.0,1
134746,retweeted,1.0,1
134747,retweeted,1.0,2
134749,retweeted,1.0,4
134751,original,1.0,2
134754,retweeted,0.0,2
134765,retweeted,1.0,2
134778,retweeted,0.0,3
134785,replied_to,0.0,1
134787,retweeted,0.0,12
134789,retweeted,0.0,3
134793,retweeted,0.0,1
134794,retweeted,1.0,2
134807,original,1.0,1
134813,retweeted,1.0,2
134818,retweeted,1.0,1
134821,retweeted,0.0,2
134827,retweeted,1.0,1
134829,retweeted,0.0,1
134833,original,0.0,2
134834,retweeted,0.0,3
134835,original,0.0,1
134836,retweeted,0.0,2
134837,retweeted,1.0,1
134839,retweeted,1.0,3
134840,retweeted,0.0,1
134845,retweeted,1.0,1
134848,retweeted,1.0,5
134850,original,0.0,1
134862,retweeted,0.0,1
